ticker,time,feature,feature_value,shap_value
FPT,2021-02-08,MACD,1.109261155128479,0.20889850252221945
FPT,2021-02-08,RSI,64.18984985351562,-0.08681073774145591
FPT,2021-02-08,CCI,141.84661865234375,0.004728972293470052
FPT,2021-02-08,ADX,29.205928802490234,-0.016502612294119836
FPT,2021-03-03,Close,33.939998626708984,-0.17395631342398477
FPT,2021-03-03,Balance,23.36433982849121,-0.004058019399352268
FPT,2021-03-03,Position,33.0,0.0022905663431559697
FPT,2021-03-03,MACD,1.5329773426055908,0.43757776522618397
FPT,2021-03-03,RSI,67.97728729248047,-0.0921683153850253
FPT,2021-03-03,CCI,73.21524810791016,-0.0033720365768088443
FPT,2021-03-03,ADX,28.936054229736328,-0.009143616309505836
FPT,2021-03-22,Close,34.369998931884766,-0.21067000159397273
FPT,2021-03-22,Balance,23.36433982849121,-0.001886851327786987
FPT,2021-03-22,Position,33.0,0.004307907101806427
FPT,2021-03-22,MACD,1.0261458158493042,0.17741580251791672
FPT,2021-03-22,RSI,60.54420471191406,-0.07155221139790273
FPT,2021-03-22,CCI,71.30402374267578,-0.009464729329378002
FPT,2021-03-22,ADX,26.081623077392578,-0.05214538756740039
FPT,2021-04-08,Close,34.77000045776367,-0.21679667530819854
FPT,2021-04-08,Balance,23.36433982849121,-0.001571215242470788
FPT,2021-04-08,Position,33.0,0.004510946816653098
FPT,2021-04-08,MACD,0.5261210799217224,0.005751500565448993
FPT,2021-04-08,RSI,60.65118408203125,-0.04531212410630126
FPT,2021-04-08,CCI,64.4760513305664,-2.6315258095044314e-05
FPT,2021-04-08,ADX,16.055089950561523,-0.10053227477466109
FPT,2021-04-27,Close,35.25,-0.21853725199192084
FPT,2021-04-27,Balance,23.36433982849121,-0.0008519315157070204
FPT,2021-04-27,Position,33.0,0.004180315935754686
FPT,2021-04-27,MACD,0.4795067310333252,-0.004472565990409922
FPT,2021-04-27,RSI,53.26142501831055,-0.015840621546137135
FPT,2021-04-27,CCI,22.120651245117188,-0.02421619092654242
FPT,2021-04-27,ADX,15.662708282470703,-0.12947081284584316
FPT,2021-05-18,Close,38.0,-0.17161341649494188
FPT,2021-05-18,Balance,23.36433982849121,-0.000468570869395446
FPT,2021-05-18,Position,33.0,0.003516033422907188
FPT,2021-05-18,MACD,0.7407453060150146,0.057548047028318276
FPT,2021-05-18,RSI,67.06050872802734,-0.0905937961139844
FPT,2021-05-18,CCI,148.6612091064453,0.025320590930740797
FPT,2021-05-18,ADX,25.854633331298828,-0.04736664196725066
FPT,2021-06-04,Close,42.97999954223633,-0.07345276482314583
FPT,2021-06-04,Balance,23.36433982849121,0.0007697869617090403
FPT,2021-06-04,Position,33.0,0.0020347085617989113
FPT,2021-06-04,MACD,1.898743987083435,0.7024137832809831
FPT,2021-06-04,RSI,69.17988586425781,-0.11884457745851548
FPT,2021-06-04,CCI,82.89740753173828,-0.007222738955197931
FPT,2021-06-04,ADX,47.55059814453125,0.265985230123828
FPT,2021-06-22,Close,43.34000015258789,-0.10656222746522041
FPT,2021-06-22,Balance,23.36433982849121,-0.001698666256070432
FPT,2021-06-22,Position,33.0,0.0027521227674499565
FPT,2021-06-22,MACD,1.029120683670044,0.17924798357683305
FPT,2021-06-22,RSI,64.83279418945312,-0.09438989183402052
FPT,2021-06-22,CCI,112.1695556640625,0.002469409930056532
FPT,2021-06-22,ADX,32.090091705322266,0.007253326885761716
FPT,2021-07-09,Close,45.52000045776367,-0.08635307881490684
FPT,2021-07-09,Balance,23.36433982849121,-0.0014653546457238098
FPT,2021-07-09,Position,33.0,0.00343647601938651
FPT,2021-07-09,MACD,1.2409192323684692,0.28413332687097465
FPT,2021-07-09,RSI,60.147300720214844,-0.07285531110507387
FPT,2021-07-09,CCI,87.61540985107422,-0.009609710460338112
FPT,2021-07-09,ADX,31.61031723022461,0.005564043404411782
FPT,2021-07-28,Close,46.689998626708984,-0.06726020222328921
FPT,2021-07-28,Balance,23.36433982849121,-0.0006417431188059652
FPT,2021-07-28,Position,33.0,0.003908409708271033
FPT,2021-07-28,MACD,0.9006326794624329,0.13370544257116762
FPT,2021-07-28,RSI,60.54621124267578,-0.054110549687527924
FPT,2021-07-28,CCI,106.90725708007812,0.00844161458778453
FPT,2021-07-28,ADX,20.91197967529297,-0.07063195596941298
FPT,2021-08-13,Close,48.209999084472656,-0.047130881992076434
FPT,2021-08-13,Balance,23.36433982849121,-0.0029613380631885334
FPT,2021-08-13,Position,33.0,0.00438692769402033
FPT,2021-08-13,MACD,1.158103585243225,0.2679037823939277
FPT,2021-08-13,RSI,57.938228607177734,-0.04298376124406891
FPT,2021-08-13,CCI,27.69923973083496,-0.0016834457090843247
FPT,2021-08-13,ADX,27.12627601623535,-0.026755519687081227
FPT,2021-09-01,Close,47.38999938964844,-0.06117093906935923
FPT,2021-09-01,Balance,23.36433982849121,-0.0010657430539278145
FPT,2021-09-01,Position,33.0,0.0034228001015561525
FPT,2021-09-01,MACD,0.17082154750823975,-0.07584594695391217
FPT,2021-09-01,RSI,51.350242614746094,0.0041328384121510405
FPT,2021-09-01,CCI,-49.995487213134766,-0.04561051763749071
FPT,2021-09-01,ADX,16.18187141418457,-0.11707886631550428
FPT,2021-09-22,Close,47.79999923706055,-0.05472975609101814
FPT,2021-09-22,Balance,23.36433982849121,0.0008460933876891785
FPT,2021-09-22,Position,33.0,0.0023205839919978283
FPT,2021-09-22,MACD,0.2534937262535095,-0.04913756608191854
FPT,2021-09-22,RSI,49.83150863647461,0.014653521595565778
FPT,2021-09-22,CCI,-12.715841293334961,-0.03361607064617382
FPT,2021-09-22,ADX,14.290489196777344,-0.12665416000078472
FPT,2021-10-08,Close,50.720001220703125,-0.011171033043125271
FPT,2021-10-08,Balance,23.36433982849121,0.0011002009274917457
FPT,2021-10-08,Position,33.0,0.004218813313554843
FPT,2021-10-08,MACD,0.3569849133491516,-0.020479831476795003
FPT,2021-10-08,RSI,72.85780334472656,-0.07422818935860206
FPT,2021-10-08,CCI,259.8283386230469,0.0978980237913716
FPT,2021-10-08,ADX,14.288104057312012,-0.07660539359775094
FPT,2021-10-27,Close,50.36000061035156,-0.016225495880453564
FPT,2021-10-27,Balance,23.36433982849121,-8.863878077208787e-05
FPT,2021-10-27,Position,33.0,0.00356807529333404
FPT,2021-10-27,MACD,0.4187059700489044,-0.017206795556768486
FPT,2021-10-27,RSI,59.12663269042969,-0.046985725605066225
FPT,2021-10-27,CCI,28.055309295654297,-0.014143597463344341
FPT,2021-10-27,ADX,24.86074447631836,-0.041976277593362595
FPT,2021-11-12,Close,50.2599983215332,-0.017138158822281768
FPT,2021-11-12,Balance,23.36433982849121,0.00039806628420333
FPT,2021-11-12,Position,33.0,0.003606891344032958
FPT,2021-11-12,MACD,0.1533946990966797,-0.06893050070316137
FPT,2021-11-12,RSI,56.56978225708008,-0.025624074811011296
FPT,2021-11-12,CCI,27.273971557617188,-0.00899722541171351
FPT,2021-11-12,ADX,15.969094276428223,-0.09378313812455212
FPT,2021-12-01,Close,50.36000061035156,-0.014904022374336433
FPT,2021-12-01,Balance,23.36433982849121,-0.00024286593635328146
FPT,2021-12-01,Position,33.0,0.0027005739573800155
FPT,2021-12-01,MACD,0.21087200939655304,-0.052476154119026876
FPT,2021-12-01,RSI,53.76594924926758,-0.006247500514690151
FPT,2021-12-01,CCI,34.32368087768555,-0.006622063428164418
FPT,2021-12-01,ADX,17.78744888305664,-0.08708588594742622
FPT,2021-12-20,Close,49.130001068115234,-0.0372482749098352
FPT,2021-12-20,Balance,23.36433982849121,-0.0005381103136068988
FPT,2021-12-20,Position,33.0,0.0021946685094355566
FPT,2021-12-20,MACD,-0.1487666368484497,-0.13938191036248357
FPT,2021-12-20,RSI,47.22993850708008,0.02766374829584473
FPT,2021-12-20,CCI,-51.65208435058594,-0.04567210487536276
FPT,2021-12-20,ADX,11.092419624328613,-0.1595495358761954
FPT,2022-01-06,Close,47.95000076293945,-0.04906365380067433
FPT,2022-01-06,Balance,23.28129005432129,2.3842849820765455e-05
FPT,2022-01-06,Position,33.0,0.0007868189888630983
FPT,2022-01-06,MACD,-0.41691213846206665,-0.21321041810490252
FPT,2022-01-06,RSI,41.37485122680664,0.07573267276532077
FPT,2022-01-06,CCI,-79.1534423828125,-0.043504797152656635
FPT,2022-01-06,ADX,17.30704116821289,-0.1387207730761741
FPT,2022-01-25,Close,44.36000061035156,-0.06763481101838395
FPT,2022-01-25,Balance,23.28129005432129,0.002585318057549413
FPT,2022-01-25,Position,33.0,0.005798380453852614
FPT,2022-01-25,MACD,-1.0921759605407715,-0.2685027622094981
FPT,2022-01-25,RSI,32.17182922363281,0.22542333198497255
FPT,2022-01-25,CCI,-147.60409545898438,-0.024467403374243215
FPT,2022-01-25,ADX,32.62317657470703,0.04692912579611185
FPT,2022-02-18,Close,47.290000915527344,-0.06014395594657316
FPT,2022-02-18,Balance,23.28129005432129,0.001001400521739998
FPT,2022-02-18,Position,33.0,0.002019041551785039
FPT,2022-02-18,MACD,0.04121239483356476,-0.09091587474114371
FPT,2022-02-18,RSI,55.877689361572266,-0.01854020997242543
FPT,2022-02-18,CCI,99.1812515258789,0.020822942194951836
FPT,2022-02-18,ADX,18.173542022705078,-0.08347985400433813
FPT,2022-03-08,Close,48.619998931884766,-0.03892387866749313
FPT,2022-03-08,Balance,23.28129005432129,0.0022376817163829044
FPT,2022-03-08,Position,33.0,0.0031221158588894127
FPT,2022-03-08,MACD,0.4109064042568207,-0.0043734834803831925
FPT,2022-03-08,RSI,64.5367202758789,-0.053679715544205225
FPT,2022-03-08,CCI,144.13134765625,0.03955928014870959
FPT,2022-03-08,ADX,12.131888389587402,-0.08558548331303578
FPT,2022-03-25,Close,49.08000183105469,-0.033353069779396484
FPT,2022-03-25,Balance,23.28129005432129,0.0009123484669663895
FPT,2022-03-25,Position,33.0,0.0028834604494265485
FPT,2022-03-25,MACD,0.49704664945602417,0.010889683671463616
FPT,2022-03-25,RSI,60.2252082824707,-0.04256712824820317
FPT,2022-03-25,CCI,89.6987075805664,0.011032821972419128
FPT,2022-03-25,ADX,16.41162109375,-0.08127418800961222
FPT,2022-04-14,Close,59.79999923706055,0.06703791989504793
FPT,2022-04-14,Balance,23.28129005432129,-0.004228531256739978
FPT,2022-04-14,Position,33.0,0.004825149504151444
FPT,2022-04-14,MACD,2.7208430767059326,1.1562993708756135
FPT,2022-04-14,RSI,75.21839904785156,-0.09567299293398474
FPT,2022-04-14,CCI,117.39786529541016,0.000931162218632986
FPT,2022-04-14,ADX,42.275543212890625,0.17389501016296996
FPT,2022-05-04,Close,53.59000015258789,0.025808116544147032
FPT,2022-05-04,Balance,23.28129005432129,-0.0006269164810216374
FPT,2022-05-04,Position,33.0,0.0021721130293464244
FPT,2022-05-04,MACD,0.36768221855163574,-0.024481420571357562
FPT,2022-05-04,RSI,46.3763313293457,0.06434205412185187
FPT,2022-05-04,CCI,-97.7187728881836,-0.027251371253754687
FPT,2022-05-04,ADX,27.966461181640625,-0.020304990364377606
FPT,2022-05-23,Close,49.4900016784668,-0.02758681975874971
FPT,2022-05-23,Balance,23.28129005432129,-0.0011903907654310375
FPT,2022-05-23,Position,33.0,0.0032850187023965604
FPT,2022-05-23,MACD,-1.2155940532684326,-0.2820306610688475
FPT,2022-05-23,RSI,42.94754409790039,0.0793451629874685
FPT,2022-05-23,CCI,-61.282806396484375,-0.015098647253790976
FPT,2022-05-23,ADX,27.073108673095703,-0.043930697073277965
FPT,2022-06-09,Close,59.130001068115234,0.09770904490732364
FPT,2022-06-09,Balance,23.28129005432129,-0.001921759560333136
FPT,2022-06-09,Position,33.0,0.004648282970050974
FPT,2022-06-09,MACD,1.7907226085662842,0.5311097593593841
FPT,2022-06-09,RSI,65.01802062988281,-0.07824998449441177
FPT,2022-06-09,CCI,88.42621612548828,-0.0028943907819631255
FPT,2022-06-09,ADX,23.07500457763672,-0.06771696299441854
FPT,2022-06-27,Close,53.720001220703125,0.034120854987808855
FPT,2022-06-27,Balance,23.28129005432129,-0.0010714204749556477
FPT,2022-06-27,Position,33.0,0.003520460153897036
FPT,2022-06-27,MACD,-0.1395549476146698,-0.1491898852140842
FPT,2022-06-27,RSI,45.65303039550781,0.05453996611504822
FPT,2022-06-27,CCI,-104.35318756103516,-0.06068664873415731
FPT,2022-06-27,ADX,16.941768646240234,-0.12065126423151369
FPT,2022-07-14,Close,51.41999816894531,-0.0018601069795679338
FPT,2022-07-14,Balance,281.0732421875,-0.0036805824844110546
FPT,2022-07-14,Position,28.0,-0.009595717107163582
FPT,2022-07-14,MACD,-0.9686548113822937,-0.275270095119967
FPT,2022-07-14,RSI,40.86246871948242,0.048773284029046494
FPT,2022-07-14,CCI,-105.46957397460938,-0.016792178750857874
FPT,2022-07-14,ADX,20.664274215698242,-0.11305962529747476
FPT,2022-08-01,Close,52.16999816894531,0.009257416639961786
FPT,2022-08-01,Balance,169.90609741210938,-0.0034145926808438753
FPT,2022-08-01,Position,30.0,-0.008027883008619927
FPT,2022-08-01,MACD,-0.3779956102371216,-0.1924268908102681
FPT,2022-08-01,RSI,45.5637092590332,0.044035613615868524
FPT,2022-08-01,CCI,-27.224531173706055,-0.03088032768202921
FPT,2022-08-01,ADX,13.900555610656738,-0.1368180396959333
FPT,2022-08-18,Close,54.84000015258789,0.04971268790467454
FPT,2022-08-18,Balance,12.128479957580566,0.0003299693378707221
FPT,2022-08-18,Position,33.0,0.0033068850791193884
FPT,2022-08-18,MACD,0.47372210025787354,0.005721955568122299
FPT,2022-08-18,RSI,61.81448745727539,-0.05441976645421575
FPT,2022-08-18,CCI,156.1277618408203,0.03862134226864779
FPT,2022-08-18,ADX,21.896806716918945,-0.054761418969607324
FPT,2022-09-08,Close,52.959999084472656,0.01628990698209077
FPT,2022-09-08,Balance,12.128479957580566,0.002361264926320181
FPT,2022-09-08,Position,33.0,0.001462893572307583
FPT,2022-09-08,MACD,0.025404786691069603,-0.11741371447825386
FPT,2022-09-08,RSI,41.486328125,0.09594349014084806
FPT,2022-09-08,CCI,-162.67828369140625,-0.06228073165965193
FPT,2022-09-08,ADX,17.724811553955078,-0.13566402150625131
FPT,2022-09-26,Close,51.20000076293945,-0.00394932392138521
FPT,2022-09-26,Balance,12.128479957580566,0.006909581892114268
FPT,2022-09-26,Position,33.0,-0.0005896472987335089
FPT,2022-09-26,MACD,-0.5514699220657349,-0.2630160609327614
FPT,2022-09-26,RSI,32.89910125732422,0.1756344898696734
FPT,2022-09-26,CCI,-155.4934844970703,-0.040360211354377916
FPT,2022-09-26,ADX,25.758657455444336,-0.06752689012605809
FPT,2022-10-13,Close,45.86000061035156,-0.03802121515463178
FPT,2022-10-13,Balance,12.128479957580566,0.005066058023260272
FPT,2022-10-13,Position,33.0,0.0023730687443630316
FPT,2022-10-13,MACD,-1.8794704675674438,-0.18517260360987492
FPT,2022-10-13,RSI,32.18610763549805,0.2784455134302047
FPT,2022-10-13,CCI,-131.1264190673828,-0.002530383054176133
FPT,2022-10-13,ADX,50.16207504272461,0.36819475177874533
FPT,2022-11-01,Close,47.43000030517578,-0.05189828616064084
FPT,2022-11-01,Balance,12.128479957580566,0.0002444446165872638
FPT,2022-11-01,Position,33.0,0.0029308787091135518
FPT,2022-11-01,MACD,-0.7743759155273438,-0.25743769544678247
FPT,2022-11-01,RSI,47.81999588012695,0.042332468007364364
FPT,2022-11-01,CCI,54.74445724487305,-0.001976391835716157
FPT,2022-11-01,ADX,34.90448760986328,0.05312445389333096
FPT,2022-11-17,Close,44.61000061035156,-0.057365012141836015
FPT,2022-11-17,Balance,12.128479957580566,-0.0010720769281991286
FPT,2022-11-17,Position,33.0,0.0031616899629633376
FPT,2022-11-17,MACD,-1.121888279914856,-0.25460260448448896
FPT,2022-11-17,RSI,43.78004455566406,0.11537855675574415
FPT,2022-11-17,CCI,-132.00531005859375,-0.027044440419781317
FPT,2022-11-17,ADX,43.831634521484375,0.2244707465152035
FPT,2022-12-06,Close,47.75,-0.0568588479653047
FPT,2022-12-06,Balance,12.128479957580566,2.4873712320572228e-05
FPT,2022-12-06,Position,33.0,0.0028958478788259417
FPT,2022-12-06,MACD,0.41348281502723694,-0.029415510438915906
FPT,2022-12-06,RSI,56.6454963684082,-0.040639966364402764
FPT,2022-12-06,CCI,126.63778686523438,0.016445943601902734
FPT,2022-12-06,ADX,34.976661682128906,0.028116933405034437
FPT,2022-12-23,Close,49.0099983215332,-0.035998571734761176
FPT,2022-12-23,Balance,12.128479957580566,-3.857868808634923e-05
FPT,2022-12-23,Position,33.0,0.004462483652502566
FPT,2022-12-23,MACD,0.6094420552253723,0.04347049556557883
FPT,2022-12-23,RSI,59.33810806274414,-0.03933153719284364
FPT,2022-12-23,CCI,67.71009063720703,0.0034105363168777346
FPT,2022-12-23,ADX,15.554216384887695,-0.08927756241347712
FPT,2023-01-11,Close,50.83000183105469,-0.010646671008026163
FPT,2023-01-11,Balance,12.128479957580566,-0.00101582355603232
FPT,2023-01-11,Position,33.0,0.003918648335975781
FPT,2023-01-11,MACD,0.8552452325820923,0.11179046263747348
FPT,2023-01-11,RSI,66.85453796386719,-0.0741893322410236
FPT,2023-01-11,CCI,122.37640380859375,0.015621509273430322
FPT,2023-01-11,ADX,20.521892547607422,-0.06376516765310869
FPT,2023-02-06,Close,50.58000183105469,-0.01544967561898132
FPT,2023-02-06,Balance,12.128479957580566,-0.0016134892904912969
FPT,2023-02-06,Position,33.0,0.004287751176015176
FPT,2023-02-06,MACD,0.6752335429191589,0.07112094093984514
FPT,2023-02-06,RSI,50.43300247192383,0.015112815936827008
FPT,2023-02-06,CCI,-46.9849739074707,-0.019933549992238696
FPT,2023-02-06,ADX,25.13335418701172,-0.051899758937909754
FPT,2023-02-23,Close,51.13999938964844,-0.003117415851310322
FPT,2023-02-23,Balance,12.128479957580566,0.00028511549285950566
FPT,2023-02-23,Position,33.0,0.0025501251912501692
FPT,2023-02-23,MACD,0.3184249699115753,-0.039478809527497945
FPT,2023-02-23,RSI,52.065391540527344,-0.002091004427863053
FPT,2023-02-23,CCI,-38.560508728027344,-0.04320173546406724
FPT,2023-02-23,ADX,16.53875732421875,-0.10845206624302947
FPT,2023-03-13,Close,49.56999969482422,-0.029515974453431706
FPT,2023-03-13,Balance,12.128479957580566,0.0021863618158648457
FPT,2023-03-13,Position,33.0,0.004269548516150576
FPT,2023-03-13,MACD,-0.26891881227493286,-0.1890809654000703
FPT,2023-03-13,RSI,41.8140754699707,0.07890665331871666
FPT,2023-03-13,CCI,-110.78901672363281,-0.04931064442454114
FPT,2023-03-13,ADX,20.288145065307617,-0.11094362790650991
FPT,2023-03-30,Close,49.70000076293945,-0.028017437400959154
FPT,2023-03-30,Balance,12.128479957580566,-0.0002863732886818071
FPT,2023-03-30,Position,33.0,0.003129831697213135
FPT,2023-03-30,MACD,-0.23793068528175354,-0.15889378857101288
FPT,2023-03-30,RSI,48.34535217285156,0.032907990469696134
FPT,2023-03-30,CCI,22.88220977783203,-0.00757788118756711
FPT,2023-03-30,ADX,22.057920455932617,-0.07695141253949661
FPT,2023-04-17,Close,50.0099983215332,-0.021979798287277627
FPT,2023-04-17,Balance,12.128479957580566,0.0008703995772400552
FPT,2023-04-17,Position,33.0,0.0026732291771468402
FPT,2023-04-17,MACD,0.0502544604241848,-0.08560464792456021
FPT,2023-04-17,RSI,48.19312286376953,0.029688704149785135
FPT,2023-04-17,CCI,-4.123014450073242,-0.02502664132446444
FPT,2023-04-17,ADX,13.435395240783691,-0.13159439669404913
FPT,2023-05-09,Close,49.56999969482422,-0.029184013742411734
FPT,2023-05-09,Balance,12.128479957580566,0.0006977668041664442
FPT,2023-05-09,Position,33.0,0.003273085618044404
FPT,2023-05-09,MACD,-0.21291708946228027,-0.1478239506007022
FPT,2023-05-09,RSI,48.10200500488281,0.022424740532137742
FPT,2023-05-09,CCI,-16.38210678100586,-0.030994000968575415
FPT,2023-05-09,ADX,11.114372253417969,-0.14853347027209177
FPT,2023-05-26,Close,52.209999084472656,0.009035727880327644
FPT,2023-05-26,Balance,12.128479957580566,0.0008910025969541685
FPT,2023-05-26,Position,33.0,0.004026984666056765
FPT,2023-05-26,MACD,0.5829358696937561,0.020520874460708532
FPT,2023-05-26,RSI,67.32286834716797,-0.08826767192046597
FPT,2023-05-26,CCI,101.06573486328125,0.009112222086050831
FPT,2023-05-26,ADX,28.95871925354004,-0.015246332099992226
FPT,2023-06-13,Close,53.029998779296875,0.010915672172543432
FPT,2023-06-13,Balance,12.128479957580566,-0.0009552869598937197
FPT,2023-06-13,Position,33.0,0.003793938988108015
FPT,2023-06-13,MACD,0.7023732662200928,0.04800628629203677
FPT,2023-06-13,RSI,60.30244827270508,-0.07753458868913705
FPT,2023-06-13,CCI,79.3376235961914,-0.0062654734613750845
FPT,2023-06-13,ADX,40.41307830810547,0.08065367883343037
FPT,2023-06-30,Close,54.029998779296875,0.02759599527773795
FPT,2023-06-30,Balance,12.128479957580566,-0.0005933845433300847
FPT,2023-06-30,Position,33.0,0.003671288176564252
FPT,2023-06-30,MACD,0.6515399813652039,0.03647705014599438
FPT,2023-06-30,RSI,59.58030319213867,-0.0657414953481544
FPT,2023-06-30,CCI,87.65941619873047,0.00030116054990675573
FPT,2023-06-30,ADX,38.16278839111328,0.05742741853528003
FPT,2023-07-19,Close,57.369998931884766,0.05881942041785951
FPT,2023-07-19,Balance,12.128479957580566,0.00028873918235389207
FPT,2023-07-19,Position,33.0,0.0029922996275252465
FPT,2023-07-19,MACD,1.0908010005950928,0.20598547538058548
FPT,2023-07-19,RSI,75.31150817871094,-0.1288767986489443
FPT,2023-07-19,CCI,171.1774444580078,0.02868877568526448
FPT,2023-07-19,ADX,43.82855224609375,0.12223434569769447
FPT,2023-08-04,Close,60.880001068115234,0.06736186533776725
FPT,2023-08-04,Balance,12.128479957580566,-0.0026611863800595215
FPT,2023-08-04,Position,33.0,0.0024823681922258693
FPT,2023-08-04,MACD,1.8395702838897705,0.6520189187157872
FPT,2023-08-04,RSI,69.51033782958984,-0.14475556760946903
FPT,2023-08-04,CCI,73.71356201171875,-0.00830805936751191
FPT,2023-08-04,ADX,59.11076736450195,0.40802790835990993
FPT,2023-08-23,Close,63.220001220703125,0.13421692043055813
FPT,2023-08-23,Balance,12.128479957580566,-0.0012983177051055783
FPT,2023-08-23,Position,33.0,0.003528146957060144
FPT,2023-08-23,MACD,1.3531842231750488,0.333168451293762
FPT,2023-08-23,RSI,70.66487884521484,-0.13500867984786588
FPT,2023-08-23,CCI,115.07428741455078,-0.003732861116260015
FPT,2023-08-23,ADX,43.644981384277344,0.1260449103871358
FPT,2023-09-13,Close,72.47000122070312,0.19174647654771243
FPT,2023-09-13,Balance,12.128479957580566,-0.0020492679788335355
FPT,2023-09-13,Position,33.0,0.005991198540224098
FPT,2023-09-13,MACD,3.262463092803955,1.5119698367616383
FPT,2023-09-13,RSI,76.42222595214844,-0.1072476111269191
FPT,2023-09-13,CCI,75.8833999633789,-0.0028176413979231455
FPT,2023-09-13,ADX,51.66300582885742,0.3128260883154704
FPT,2023-09-29,Close,68.62000274658203,0.2237431663248555
FPT,2023-09-29,Balance,12.128479957580566,-0.003961992869604636
FPT,2023-09-29,Position,33.0,0.004876931305575633
FPT,2023-09-29,MACD,0.9433420896530151,0.2141262355084945
FPT,2023-09-29,RSI,47.04462814331055,0.07016755357227981
FPT,2023-09-29,CCI,-137.1385040283203,0.010213393673548836
FPT,2023-09-29,ADX,32.54914474487305,0.030942164758219426
FPT,2023-10-18,Close,68.7699966430664,0.2693411057374009
FPT,2023-10-18,Balance,12.128479957580566,-0.0011684265202336341
FPT,2023-10-18,Position,33.0,0.002488082202402705
FPT,2023-10-18,MACD,0.33062365651130676,-0.03137432705960639
FPT,2023-10-18,RSI,45.705902099609375,0.05424169654664331
FPT,2023-10-18,CCI,-63.22943878173828,-0.046459133686160066
FPT,2023-10-18,ADX,20.73853302001953,-0.08054878611986838
FPT,2023-11-06,Close,65.44000244140625,0.169872110881326
FPT,2023-11-06,Balance,12.128479957580566,-0.0006721540849254082
FPT,2023-11-06,Position,33.0,0.0025462254584009154
FPT,2023-11-06,MACD,-1.3940913677215576,-0.31442201756742105
FPT,2023-11-06,RSI,45.48474884033203,0.03982464590428999
FPT,2023-11-06,CCI,-50.34910202026367,-0.020123039905151928
FPT,2023-11-06,ADX,25.01342010498047,-0.06461544289435071
FPT,2023-11-22,Close,68.7699966430664,0.27200298515024973
FPT,2023-11-22,Balance,12.128479957580566,0.0020603218917447375
FPT,2023-11-22,Position,33.0,0.00230605642375201
FPT,2023-11-22,MACD,0.16830413043498993,-0.05007812365287408
FPT,2023-11-22,RSI,55.47585678100586,-0.010368065356295236
FPT,2023-11-22,CCI,80.13890838623047,0.014528410484621404
FPT,2023-11-22,ADX,14.076802253723145,-0.09317222047453122
FPT,2023-12-11,Close,70.25,0.2891300715683039
FPT,2023-12-11,Balance,12.128479957580566,0.0004561748072013372
FPT,2023-12-11,Position,33.0,0.004084585064419962
FPT,2023-12-11,MACD,0.6883270144462585,0.0770899154458659
FPT,2023-12-11,RSI,61.064029693603516,-0.04126238240678185
FPT,2023-12-11,CCI,149.3548126220703,0.03705225605426105
FPT,2023-12-11,ADX,14.330720901489258,-0.08390554103974746
FPT,2023-12-28,Close,71.43000030517578,0.30588771701371875
FPT,2023-12-28,Balance,12.128479957580566,0.00015219729834409224
FPT,2023-12-28,Position,33.0,0.0033369670979077554
FPT,2023-12-28,MACD,0.7978754639625549,0.10343195021962492
FPT,2023-12-28,RSI,59.56966018676758,-0.04215146616137146
FPT,2023-12-28,CCI,101.56155395507812,0.010931842437144719
FPT,2023-12-28,ADX,21.27509307861328,-0.05856865729673372
GAS,2021-01-04,Close,17.829999923706055,-0.004166495011251024
GAS,2021-01-04,Balance,1000.0,0.01585257420967641
GAS,2021-01-04,Position,0.0,-0.039404633369992156
GAS,2021-01-04,MACD,0.7202133536338806,-0.09673314981885858
GAS,2021-01-04,RSI,73.04020690917969,0.05659302687073416
GAS,2021-01-04,CCI,155.3974609375,-0.005068104884131203
GAS,2021-01-04,ADX,43.178428649902344,-0.01830336011272428
GAS,2021-01-20,Close,17.579999923706055,-0.01752969453097477
GAS,2021-01-20,Balance,1000.0,-0.09688634792230366
GAS,2021-01-20,Position,0.0,-0.022910869285554428
GAS,2021-01-20,MACD,0.5741443037986755,-0.09796024963858875
GAS,2021-01-20,RSI,51.799713134765625,-0.04029530978388386
GAS,2021-01-20,CCI,-47.19820785522461,-0.0028058087229782696
GAS,2021-01-20,ADX,43.35871505737305,0.019304223566477374
GAS,2021-02-08,Close,17.239999771118164,-0.018234560038135745
GAS,2021-02-08,Balance,348.7293701171875,-0.032489296038500544
GAS,2021-02-08,Position,38.0,0.00995914143713085
GAS,2021-02-08,MACD,0.00832234788686037,0.05891207086856252
GAS,2021-02-08,RSI,48.70012664794922,-0.03221192852381649
GAS,2021-02-08,CCI,-39.15131759643555,0.021435482888246173
GAS,2021-02-08,ADX,23.382230758666992,-0.04473456198833084
GAS,2021-03-03,Close,19.729999542236328,-0.017612571461836674
GAS,2021-03-03,Balance,491.2076416015625,-0.039897570627010104
GAS,2021-03-03,Position,31.0,0.006351603883854422
GAS,2021-03-03,MACD,0.533892810344696,-0.07079484668641362
GAS,2021-03-03,RSI,67.76592254638672,0.006014639698917967
GAS,2021-03-03,CCI,136.48695373535156,-0.001812772238567989
GAS,2021-03-03,ADX,22.810422897338867,-0.03477642880269342
GAS,2021-03-22,Close,19.709999084472656,-0.019344748147430337
GAS,2021-03-22,Balance,530.9078979492188,-0.033150624340351285
GAS,2021-03-22,Position,29.0,0.004796066470469179
GAS,2021-03-22,MACD,0.4210829734802246,-0.04386220664499046
GAS,2021-03-22,RSI,61.71553421020508,-0.014355014357437431
