time,EW,MV,RP,MW,MS,MU
2017-08-09,1.1962742152797254,1.1604846695552447,1.187652740579383,1.1604846695552447,1.1174156439916663,1.0967674039412254
2017-08-10,1.1973008591469403,1.163069181955485,1.18872686686803,1.163069181955485,1.117409309639915,1.0953386101973617
2017-08-11,1.2032095580047697,1.172315025195597,1.195112765717145,1.172315025195597,1.1281665605115367,1.1112695532825687
2017-08-14,1.216897386683343,1.1761071441523756,1.2070268593504223,1.1761071441523756,1.1381150799017088,1.13151799833753
2017-08-15,1.2093513162120038,1.164086791276021,1.1985118270250523,1.164086791276021,1.1217859751683033,1.1117029222963577
2017-08-16,1.2141981416125487,1.166439017340154,1.2030556941618733,1.166439017340154,1.1293182012969925,1.1260607757629506
2017-08-17,1.2042934676913961,1.159795582157528,1.193775540747043,1.159795582157528,1.122444422261975,1.1163186379945653
2017-08-18,1.2068840862196517,1.1613835132385018,1.1961624261627053,1.1613835132385018,1.124069064322747,1.117142245332089
2017-08-21,1.2088965432446885,1.1634915018572933,1.1981409304570936,1.1634915018572933,1.121549078268245,1.1093385526131863
2017-08-22,1.2004272778108265,1.1546845286088583,1.1897516242808825,1.1546845286088583,1.1165367575180458,1.1105326100286659
2017-08-23,1.203140077293954,1.1598113860820936,1.192989224120358,1.1598113860820936,1.124908022441788,1.1215987547337565
2017-08-24,1.213131302792792,1.1690135802602255,1.2027227977590573,1.1690135802602255,1.1315581416941136,1.1274522292278166
2017-08-25,1.2187822282703944,1.1771895516511595,1.2092051058555344,1.1771895516511595,1.1436385631351174,1.1445836745562223
2017-08-28,1.2313085297254625,1.189615524818901,1.221919646476822,1.189615524818901,1.1597755637957157,1.1657472594763574
2017-08-29,1.2337415027093197,1.1955100296612708,1.2250756385700146,1.1955100296612708,1.164795371660011,1.174158522737888
2017-08-30,1.2517440151096977,1.2261373450386266,1.2462862115183364,1.2261373450386266,1.2011627541800185,1.2225188624639145
2017-08-31,1.2550233774846462,1.231855255457868,1.2496945084671516,1.231855255457868,1.2048643815556663,1.2233207715154084
2017-09-01,1.2594536293609238,1.2374354865804709,1.2544461687649233,1.2374354865804709,1.2115880155489729,1.2295852521515152
2017-09-05,1.2662449814089973,1.2454760496229913,1.2617125009748476,1.2454760496229913,1.2253447579706171,1.245388089383258
2017-09-06,1.2667269282883789,1.2424062661083373,1.2615728974589793,1.2424062661083373,1.225805942712641,1.252317166381657
2017-09-07,1.260847543026996,1.2369747508708901,1.2558755362232026,1.2369747508708901,1.218405002582532,1.243816289913075
2017-09-08,1.2676782661136567,1.2431555165661357,1.2628388592370177,1.2431555165661357,1.2275299477755535,1.2593886780074275
2017-09-11,1.2591596262624856,1.228388500638617,1.2530482192728987,1.228388500638617,1.207365426349167,1.2319060722678397
2017-09-12,1.269828191231608,1.238914771065346,1.2634727347576056,1.238914771065346,1.2141946979620521,1.234506384164645
2017-09-13,1.2844218708278217,1.2423768252609897,1.2754726224518556,1.2423768252609897,1.2165039835316167,1.2417981933399225
2017-09-14,1.2866256178727538,1.2480149606979685,1.2787674744637927,1.2480149606979685,1.2251822384100752,1.2527781946765688
2017-09-15,1.2835056630129853,1.2437401234829961,1.275368169851314,1.2437401234829961,1.2230084209263155,1.254562844601309
2017-09-18,1.2808264479754652,1.2462262230604033,1.273589316715057,1.2462262230604033,1.2277859264899535,1.2659658906462046
2017-09-19,1.2776300543973003,1.2469382952542365,1.2710989791026994,1.2469382952542365,1.2310441427071814,1.2733057041765226
2017-09-20,1.2765872258100976,1.249518208775188,1.2706690399197758,1.249518208775188,1.2323010141007957,1.270146066451104
2017-09-21,1.2790680837852342,1.2563447843307636,1.2737073593840684,1.2563447843307636,1.2342516278117468,1.2649789312573678
2017-09-22,1.2859163513493002,1.2597421326128828,1.2799542565731175,1.2597421326128828,1.2351614311547612,1.2683335073296091
2017-09-25,1.2838651672806014,1.2534838147286966,1.2773492351285456,1.2534838147286966,1.2286686693017532,1.2634999573640826
2017-09-26,1.283514330153887,1.2575562521284207,1.277860057341227,1.2575562521284207,1.2339931207077435,1.2682368329388225
2017-09-27,1.2901553463523252,1.2707063891178456,1.2860586002986238,1.2707063891178456,1.2540416933954728,1.2955683738919013
2017-09-28,1.2886835240054741,1.269492768524196,1.2846360071462015,1.269492768524196,1.2529583382925786,1.292403809160949
2017-09-29,1.2972220371500878,1.2764131779798693,1.2931091498264753,1.2764131779798693,1.2667306288208005,1.3164377184805578
2017-10-02,1.2932423987583388,1.2712055847864494,1.2891047209809905,1.2712055847864494,1.2633262762775979,1.3161811151361116
2017-10-03,1.2854776086555835,1.268080317219905,1.2823994001930736,1.268080317219905,1.2604228280317438,1.3134828012159947
2017-10-04,1.3023592910661836,1.284367411487002,1.2994346274228865,1.284367411487002,1.2830809053971794,1.3391644413390251
2017-10-05,1.30272838237884,1.2884791788980101,1.300536596854869,1.2884791788980101,1.2844107955877735,1.3351978656469357
2017-10-06,1.3086159431438733,1.2941056404559959,1.3062269249589726,1.2941056404559959,1.287986399347702,1.334775001192711
2017-10-09,1.3127636517266768,1.2945404216857164,1.3095982295294144,1.2945404216857164,1.2885221814626064,1.3361203686145477
2017-10-10,1.3290091789038971,1.3074663682258132,1.325244067303296,1.3074663682258132,1.2963974015771815,1.3431069835421723
2017-10-11,1.3383481973718723,1.3324008819191904,1.3378205431527548,1.3324008819191904,1.3249558957840297,1.3772881274098092
2017-10-12,1.3397825940651318,1.3426591912361785,1.3404602067226734,1.3426591912361785,1.3297931663663545,1.3776878570731017
2017-10-13,1.347117432868753,1.3541804765460672,1.3488333913763655,1.3541804765460672,1.3382825437210306,1.3823747869115672
2017-10-16,1.3396384284814093,1.343269979565824,1.34039445694577,1.343269979565824,1.3160209300322425,1.3481855058158922
2017-10-17,1.3641607450715132,1.3612147081164259,1.364035469827024,1.3612147081164259,1.3413714470797178,1.3740052043055404
2017-10-18,1.3577388518695024,1.3471392513336387,1.3565028192746666,1.3471392513336387,1.3261788027227819,1.35918616770677
2017-10-19,1.3615469776120321,1.3495828808076407,1.3601481127749926,1.3495828808076407,1.321352513582835,1.3498889761368906
2017-10-20,1.3535258587155754,1.3447875816683217,1.3528185440681388,1.3447875816683217,1.3216323179631577,1.3484551048714528
2017-10-23,1.3356040686276731,1.3294277873639386,1.335626658657904,1.3294277873639386,1.31022056766955,1.3436028628549983
2017-10-24,1.3424592093428382,1.3342494574454642,1.342215646701584,1.3342494574454642,1.3147017983226525,1.3511234557702645
2017-10-25,1.3527531438804834,1.3421340112817277,1.3520662676863089,1.3421340112817277,1.317458983439988,1.346700829681283
2017-10-26,1.3469315154271873,1.3385942756853504,1.3466551168400684,1.3385942756853504,1.313307110376511,1.340433412265645
2017-10-27,1.3718354092027514,1.3662717991191802,1.3724038789111388,1.3662717991191802,1.3457539025024148,1.3739672320082226
2017-10-30,1.3645611047118513,1.3672308853642394,1.3669381602078057,1.3672308853642394,1.3464574040350576,1.3714215337404079
2017-10-31,1.3616127505568116,1.3721919397980005,1.365277557351114,1.3721919397980005,1.3528268997484283,1.3812589793745793
2017-11-01,1.352744305043081,1.371557934383705,1.3577666642249826,1.371557934383705,1.3457171190675756,1.359432811566758
2017-11-02,1.3213259019969592,1.3656466457413043,1.3311510022092745,1.3656466457413043,1.3472167345624757,1.3605560743064757
2017-11-03,1.3491721368659273,1.3861751465683072,1.3578055751475298,1.3861751465683072,1.3685306585792563,1.3890822514861394
2017-11-06,1.352616872252958,1.3973022903237666,1.3626644975679851,1.3973022903237666,1.3823586966673809,1.405130920357473
2017-11-07,1.3608133907462725,1.4064325263050466,1.3713987937930197,1.4064325263050466,1.3954145927670085,1.4235399013800796
2017-11-08,1.3954494670798814,1.4572223115024339,1.4091680977423715,1.4572223115024339,1.445195665492301,1.4691022627379564
2017-11-09,1.4090605414991115,1.475551843608517,1.424405106378634,1.475551843608517,1.4690068239352263,1.5057837208326506
2017-11-10,1.398878448696079,1.4540373581976336,1.4118244303961858,1.4540373581976336,1.4456139172339082,1.4796127226393667
2017-11-13,1.4015816215400283,1.487110292367107,1.4197949412696729,1.487110292367107,1.4749286216448423,1.4986288686406302
2017-11-14,1.4197037211269585,1.497831297889125,1.4369441309217887,1.497831297889125,1.4838483911005986,1.513875664761368
2017-11-15,1.4467192777879574,1.534086736226696,1.464427859948586,1.534086736226696,1.5154820177736592,1.5437729091731127
2017-11-16,1.458757652144596,1.546667410616107,1.4768951068713634,1.546667410616107,1.5288083769696814,1.5524318520655278
2017-11-17,1.4506379883497462,1.5506259095107082,1.4712660279695848,1.5506259095107082,1.5353818194562008,1.5620474609525736
2017-11-20,1.4830512981120383,1.600389526046793,1.5074156169616932,1.600389526046793,1.5815444113184347,1.6035613097560093
2017-11-21,1.5057058832922705,1.6071565120480347,1.5279489699062407,1.6071565120480347,1.593537303585111,1.6134133311648473
2017-11-22,1.5259118901061448,1.6181672891622663,1.5462573641372779,1.6181672891622663,1.603806104914739,1.6184136294380773
2017-11-23,1.5175099201641926,1.61540494431545,1.539064105152679,1.61540494431545,1.6044442992500896,1.6219919883460447
2017-11-24,1.5138812105845987,1.6057188700609768,1.5337799726070378,1.6057188700609768,1.595065315535383,1.6174635915271258
2017-11-27,1.5207043894103127,1.6180290335521619,1.541682888426366,1.6180290335521619,1.614096522248478,1.6377526406794092
2017-11-28,1.5161584274067352,1.6134317809771916,1.5374487127003647,1.6134317809771916,1.6146834647030355,1.6421539494002098
2017-11-29,1.538616811763892,1.6369144187249685,1.5595822017204313,1.6369144187249685,1.6280717069843609,1.6411177871838074
2017-11-30,1.540477208265603,1.6220629614195192,1.5584620889438496,1.6220629614195192,1.6239827618553533,1.6590501720893773
2017-12-01,1.5563746987477656,1.6254132603855524,1.572180491342106,1.6254132603855524,1.6263815481526787,1.6651728460746682
2017-12-04,1.5771197803249697,1.6470192852959087,1.593370848128328,1.6470192852959087,1.6525889488888013,1.6928365571340613
2017-12-05,1.5445217663882347,1.5995993488013558,1.5578011927944535,1.5995993488013558,1.6056446046012658,1.6482828049096334
2017-12-06,1.5379348376639368,1.5928841492078376,1.5512509826614898,1.5928841492078376,1.6082145021732828,1.6600979610862632
2017-12-07,1.5194421408940952,1.5747568322981749,1.532796560141564,1.5747568322981749,1.59087143427689,1.643251505723771
2017-12-08,1.5193480594951434,1.572308879851146,1.5326851558238814,1.572308879851146,1.5873361308523013,1.6416348329880053
2017-12-11,1.478198534783431,1.529809732756048,1.491514843214776,1.529809732756048,1.5457076427564234,1.611006444200782
2017-12-12,1.4711121378906473,1.5237042701097177,1.4843497364589022,1.5237042701097177,1.5352766683269783,1.5915428352791237
2017-12-13,1.4670289364969737,1.5355206341737386,1.482668843429813,1.5355206341737386,1.550565519132178,1.61300046794119
2017-12-14,1.5017849872917115,1.5608835140603363,1.5156829650247563,1.5608835140603363,1.5667854598806805,1.618963197266548
2017-12-15,1.5143536961985722,1.563594240758433,1.526062006636636,1.563594240758433,1.5670483331002418,1.6173708836661826
2017-12-18,1.5485118784778913,1.6013239008425315,1.5619538203079513,1.6013239008425315,1.6221115749971478,1.6877768805359947
2017-12-19,1.5532006309210824,1.5913680099781813,1.564429358098881,1.5913680099781813,1.6161356707956358,1.6924191547932856
2017-12-20,1.5773039715942114,1.608693655547158,1.5869906413903099,1.608693655547158,1.6324527492792005,1.7001347703800085
2017-12-21,1.5657622252055712,1.600351634024754,1.5756659677428198,1.600351634024754,1.626823866887734,1.6958869928473104
2017-12-22,1.5943815983669187,1.638011635137145,1.6065855806884846,1.638011635137145,1.6681753105368091,1.7316805252892808
2017-12-25,1.614554800549333,1.6606234400099866,1.6275511107486622,1.6606234400099866,1.6918726764208025,1.7521622392165075
2017-12-26,1.6194885420632192,1.6575498588769528,1.631292738474726,1.6575498588769528,1.6894720186563574,1.7531547289040141
2017-12-27,1.6254400650760197,1.6543012667169439,1.6356317171897836,1.6543012667169439,1.6984264851113655,1.7713721733311298
2017-12-28,1.644127399254872,1.6696130390604338,1.653764307152792,1.6696130390604338,1.7148223092786012,1.7816083728368493
2017-12-29,1.654613761736669,1.6725059703602552,1.66292623101728,1.6725059703602552,1.7233567692694227,1.7996046508753991
2018-01-02,1.6814810789064114,1.713119588125792,1.6914924901282218,1.713119588125792,1.7585374875858595,1.8259393874948227
2018-01-03,1.694850805116998,1.7323261443698974,1.7065126375925213,1.7323261443698974,1.7787921712151806,1.8524728504666088
2018-01-04,1.7217354636113296,1.7536637460665536,1.7320853431288825,1.7536637460665536,1.7981125860937504,1.8692420644480128
2018-01-05,1.70343632809818,1.7291980080026292,1.7126303371800309,1.7291980080026292,1.774619111633858,1.8532486938392116
2018-01-08,1.7384931598281883,1.7494592166173182,1.744788170245105,1.7494592166173182,1.8026268317977088,1.8847510982612101
2018-01-09,1.7786004927435473,1.7857758981915528,1.7841201278192766,1.7857758981915528,1.8564256467825124,1.9490033603273131
2018-01-10,1.7769474006692487,1.778027933422252,1.7816535211831663,1.778027933422252,1.8427043993357242,1.931299698742742
2018-01-11,1.7910716219898724,1.7823306457576207,1.7940831229273717,1.7823306457576207,1.8483895213347774,1.933883234834449
2018-01-12,1.7901521377101437,1.7965998310115274,1.797298546248262,1.7965998310115274,1.8820225647300783,1.995951481268203
2018-01-15,1.838641027462176,1.8339983751120166,1.8440674565054538,1.8339983751120166,1.9342760375090924,2.0630887737177073
2018-01-16,1.8450155315123267,1.8307282599151726,1.8484235591654048,1.8307282599151726,1.9349914772985783,2.073275668217832
2018-01-17,1.772366664098711,1.7698850857979849,1.777781745941852,1.7698850857979849,1.8663459469072492,2.006522000020174
2018-01-18,1.8043806260430926,1.7901727822239693,1.8080778755654578,1.7901727822239693,1.900707938471312,2.053345577324244
2018-01-19,1.8484341127828356,1.8052246886417096,1.8469456418882206,1.8052246886417096,1.9380824569074862,2.11202928869385
2018-01-22,1.9004559171914746,1.8537098456424608,1.8979736023402172,1.8537098456424608,2.0012233062015645,2.1902994248699015
2018-01-23,1.9004559171914746,1.8537098456424608,1.8979736023402172,1.8537098456424608,2.0012233062015645,2.1902994248699015
2018-01-24,1.9004559171914746,1.8537098456424608,1.8979736023402172,1.8537098456424608,2.0012233062015645,2.1902994248699015
2018-01-25,1.914792041168776,1.8665031752625196,1.9125036306204637,1.8665031752625196,2.0082959937396327,2.1573752224131892
2018-01-26,1.9291275937326096,1.8747187601823305,1.9259797515265948,1.8747187601823305,2.035148426533555,2.2029522181851506
2018-01-29,1.8963923363976218,1.8541383166120389,1.8954442070967488,1.8541383166120389,2.0087930090827397,2.1635635337282055
2018-01-30,1.9055146160172949,1.8889750643655463,1.9076123618195524,1.8889750643655463,2.0223019080516367,2.153320995843473
2018-01-31,1.9025009902002883,1.8854164900395576,1.9051187351160859,1.8854164900395576,2.031312856807763,2.1832334421659465
2018-02-01,1.914139627709976,1.8854833685723877,1.915766247904407,1.8854833685723877,2.019301475272427,2.1705635427812835
2018-02-02,1.8966802177960738,1.8754043829421319,1.8997933343322855,1.8754043829421319,2.0255736219545537,2.1802767815638413
2018-02-05,1.7813179621486646,1.7570422037063302,1.7835215354644574,1.7570422037063302,1.8876080790905507,2.030444989277988
2018-02-06,1.7366330544536392,1.7177790267589745,1.7407971912057074,1.7177790267589745,1.873227822693696,2.0472590953636916
2018-02-07,1.7819713166933848,1.7563430020191115,1.7840454178136107,1.7563430020191115,1.9067484713801983,2.0703560592035637
2018-02-08,1.7507275053270535,1.7219160078157891,1.752209158551988,1.7219160078157891,1.876662176523022,2.046741716965579
2018-02-09,1.6990929012607485,1.693224398554227,1.7041466393007383,1.693224398554227,1.84842699944334,2.0135798283661743
2018-02-12,1.7672356111786753,1.7683801905005307,1.774280106607838,1.7683801905005307,1.930869173272014,2.0949608311294083
2018-02-13,1.8140362573907927,1.8223131807516781,1.8224904654153997,1.8223131807516781,1.9839469599721316,2.1582815447361443
2018-02-21,1.8506116361508995,1.8643708974456452,1.8611507842288015,1.8643708974456452,2.0297066679192994,2.2002015623662516
2018-02-22,1.8257551100912093,1.8485578091569437,1.8383422531972866,1.8485578091569437,2.0213867155744585,2.187591021436962
2018-02-23,1.898530397792202,1.9050619187385716,1.9080818429703097,1.9050619187385716,2.088472357273172,2.248755728202552
2018-02-26,1.9507133149299065,1.9404490100677825,1.9581384686403813,1.9404490100677825,2.14466485239634,2.341049341581958
2018-02-27,1.9578440767677825,1.9341879615440136,1.9631918387652574,1.9341879615440136,2.1293106943085545,2.315922255680321
2018-02-28,1.977297302774974,1.9484645744468203,1.981969678728765,1.9484645744468203,2.160101548094307,2.366632265416903
2018-03-01,1.9594093784698465,1.946035076424124,1.9659134011754575,1.946035076424124,2.1548091794846136,2.3672493096237277
2018-03-02,1.9586834837194553,1.9510609560420147,1.9661959921164363,1.9510609560420147,2.159904323231119,2.3669107891481382
2018-03-05,1.8990058533399825,1.9232134175640512,1.9115085720379028,1.9232134175640512,2.105617453704281,2.2830608134031443
2018-03-06,1.9566438050193646,1.9875879990680454,1.970776017333874,1.9875879990680454,2.192663467758795,2.3795976162987826
2018-03-07,1.9090949539155764,1.9569075380090792,1.9263976039962087,1.9569075380090792,2.156028904184451,2.331794383018739
2018-03-08,1.9363904234802412,1.9909529423561882,1.9559027295718387,1.9909529423561882,2.203360499491926,2.401711021066552
2018-03-09,1.9384369622139737,1.9912070961268267,1.9581835144347344,1.9912070961268267,2.205999520606919,2.399607519529239
2018-03-12,1.930232621601152,1.9725663217604748,1.947656032112747,1.9725663217604748,2.1824883049916672,2.3663707945224197
2018-03-13,1.9226502438683644,1.9708533208192827,1.9421741236018886,1.9708533208192827,2.1924184994049707,2.3894566640307726
2018-03-14,1.9318925419011064,1.983276532377588,1.951795081039027,1.983276532377588,2.2074820422995494,2.3940747046182382
2018-03-15,1.9105866934131306,1.9558882167318425,1.9287730976826525,1.9558882167318425,2.168790443866195,2.334750362031911
2018-03-16,1.9174710499932412,1.9533305729698884,1.934342811548377,1.9533305729698884,2.1676095193704232,2.330585322353904
2018-03-19,1.9714305762047069,2.0032068559143674,1.9885782093480724,2.0032068559143674,2.2363649403008323,2.4415729451030037
2018-03-20,1.9706133310283576,2.01022282298509,1.9889159285667917,2.01022282298509,2.2253336738623166,2.4092565028806123
2018-03-21,1.9923716419389248,2.0344762919667496,2.0119979723087087,2.0344762919667496,2.2680676874087795,2.4841357982989134
2018-03-22,1.9741639972480922,2.0152563531573713,1.9937104699696548,2.0152563531573713,2.2526998843867303,2.4802185264821817
2018-03-23,1.9415005461158126,1.9923007233231433,1.9633488664298586,1.9923007233231433,2.2330961962596994,2.471930459157675
2018-03-26,1.9424149308611085,2.0214857986599655,1.9700116707115334,2.0214857986599655,2.262298107313723,2.4763057348916457
2018-03-27,1.9334334988594009,2.0164950196789873,1.9612796304114435,2.0164950196789873,2.2578201456158755,2.476455840662005
2018-03-28,1.936554935167149,2.017544783644231,1.964473058559031,2.017544783644231,2.2684577906108405,2.5041870296555517
2018-03-29,1.945484959810882,2.0312132689310114,1.9741382125150038,2.0312132689310114,2.287359284124017,2.527672851084396
2018-03-30,1.9583473998293086,2.055646223619275,1.9888442425396402,2.055646223619275,2.3087604505158885,2.5449072455134956
2018-04-02,1.9845492918187544,2.101559645066008,2.0194934543008767,2.101559645066008,2.366892877308955,2.5843355212210404
2018-04-03,1.9507341652485175,2.079246260983203,1.9871769859500101,2.079246260983203,2.355420071585735,2.565733539083403
2018-04-04,1.9707297342546821,2.11727612794112,2.011045039518799,2.11727612794112,2.402628091480013,2.6343765091443037
2018-04-05,1.9827099412384601,2.1517804620041607,2.026980321357219,2.1517804620041607,2.4381295947073918,2.6682004686857623
2018-04-06,1.9996242685376275,2.1614502547814882,2.0430671671201086,2.1614502547814882,2.4622226730437293,2.7171391791780652
2018-04-09,2.009020122604769,2.1823561207440845,2.0544574020039827,2.1823561207440845,2.49277873047085,2.7532906833280606
2018-04-10,1.9983841719974766,2.1708007642281917,2.0424734848113113,2.1708007642281917,2.4738369113370293,2.7110865844462784
2018-04-11,1.941941323778535,2.1107881238779687,1.9845857227730375,2.1107881238779687,2.4046664263285704,2.649714108304404
2018-04-12,1.9688033604248834,2.134358543993633,2.0110827347144116,2.134358543993633,2.4270912073835254,2.6858070344071256
2018-04-13,1.9374272655523137,2.109418040077975,1.9812912830058358,2.109418040077975,2.400310914866052,2.682778651065496
2018-04-16,1.9229233386704268,2.0953214079336533,1.9671996236293812,2.0953214079336533,2.381411922525536,2.6721886183596566
2018-04-17,1.9201968737588682,2.1130108044007776,1.9678210259702433,2.1130108044007776,2.40037216243661,2.677716105799507
2018-04-18,1.8896085538095575,2.0970275212703817,1.939167883724265,2.0970275212703817,2.3814728104569163,2.6620411953750156
2018-04-19,1.7946767696880197,2.000737673145304,1.8420431582990018,2.000737673145304,2.2629052426016756,2.521846242277672
2018-04-20,1.8510574780448175,2.045471075170044,1.8973576551735187,2.045471075170044,2.3168265559059353,2.5823623107063023
2018-04-23,1.7903117845022447,1.98886618409341,1.8383524574373715,1.98886618409341,2.240307114118492,2.518071333952343
2018-04-24,1.7841967216511234,1.9917287934476733,1.8350680405684614,1.9917287934476733,2.263159651261536,2.56816458721051
2018-04-26,1.720337560099379,1.9481299173648359,1.7744005226553514,1.9481299173648359,2.2183270642210946,2.5146147645137726
2018-04-27,1.7618997646036083,1.979921609050663,1.8138462716117618,1.979921609050663,2.239513021840771,2.510036451862597
2018-05-02,1.7731628259165226,1.9714917604824207,1.821490620543416,1.9714917604824207,2.2284469370029836,2.513328637522466
2018-05-03,1.781538860544481,1.9789377699157396,1.8291738065038452,1.9789377699157396,2.2283082807409507,2.4897364310739225
2018-05-04,1.780589530465222,1.9925514352662297,1.830469806057773,1.9925514352662297,2.239525363822302,2.4990927892167045
2018-05-07,1.8355704289663048,2.0342563746884053,1.8839192019475044,2.0342563746884053,2.283163339628803,2.5438013071982284
2018-05-08,1.8318943900868645,2.0190013075732227,1.8781584231796349,2.0190013075732227,2.277035389347824,2.55774161898147
2018-05-09,1.817310863625777,2.0009503370871884,1.862869761410813,2.0009503370871884,2.2563707151571055,2.5467352039989346
2018-05-10,1.7527978530085355,1.9573295975469145,1.8005533796248259,1.9573295975469145,2.203937566283575,2.482717674160346
2018-05-11,1.7856788260782088,2.0026439434394234,1.836039570875028,2.0026439434394234,2.2521024406722696,2.5309245324847796
2018-05-14,1.8332212518216322,2.0770482498755567,1.8887469881742822,2.0770482498755567,2.332141324908132,2.619655900977282
2018-05-15,1.8588354667051816,2.0809939664066794,1.9111442181326586,2.0809939664066794,2.3292759956597378,2.6114897009783
2018-05-16,1.8204235579945278,2.0439184180994294,1.872557804827632,2.0439184180994294,2.283735294021897,2.558926566562823
2018-05-17,1.788267220441498,2.0008168231847003,1.8372068157926507,2.0008168231847003,2.221856697646462,2.463516207192274
2018-05-18,1.8050644428059164,2.010679825165787,1.852955824543663,2.010679825165787,2.2303752720202836,2.4831508652541645
2018-05-21,1.7761244659117117,1.9677912813619955,1.8203044051046708,1.9677912813619955,2.1554516426609553,2.376477760042475
2018-05-22,1.700485809394652,1.885327220799041,1.7421444572639313,1.885327220799041,2.044460078026684,2.231872974057971
2018-05-23,1.7247657746333003,1.8916456231653311,1.7628771293781835,1.8916456231653311,2.0411889015469837,2.219336634239233
2018-05-24,1.7202953021232903,1.884338603964183,1.7584516298627269,1.884338603964183,2.0424860675325256,2.2457702148910066
2018-05-25,1.675066703549367,1.8597718624337738,1.7172381261528962,1.8597718624337738,2.0327168205109927,2.272492034407983
2018-05-28,1.5941877134700984,1.798003013955683,1.640832692036624,1.798003013955683,1.9861394750659351,2.24812119457364
2018-05-29,1.6643439873182064,1.8506932790477655,1.70786568242824,1.8506932790477655,2.046455642892446,2.3084048604977925
2018-05-30,1.6588449521298878,1.836011470322697,1.702108193048289,1.836011470322697,2.056711635745692,2.336141789513801
2018-05-31,1.7284438789070407,1.8973711596059424,1.7715726689579676,1.8973711596059424,2.143136816713583,2.461072367919988
2018-06-01,1.7687598598107641,1.939512403880129,1.813154533088501,1.939512403880129,2.195506560204195,2.513383568317454
2018-06-04,1.8051545806107079,1.9749934752298153,1.8495693594105165,1.9749934752298153,2.2510586364510696,2.5869322723594776
2018-06-05,1.821374559648586,1.9881221559078097,1.8652485962981382,1.9881221559078097,2.2520452132301556,2.5791656223811974
2018-06-06,1.8733865535994696,2.036194070213846,1.917420001391084,2.036194070213846,2.300935429531134,2.649846172470333
2018-06-07,1.8657383387373312,2.0244764725843396,1.9092713878414929,2.0244764725843396,2.3027287809445625,2.673814377697876
2018-06-08,1.8873682361127235,2.0374245328474876,1.9298258292766146,2.0374245328474876,2.3045400099990827,2.660938785938594
2018-06-11,1.8729566946703773,2.0281800704708677,1.916499941251636,2.0281800704708677,2.2908642312012786,2.6479944625400265
2018-06-12,1.8408007490299403,1.9986263899324668,1.8850442299278942,1.9986263899324668,2.2646284018846696,2.626268276656091
2018-06-13,1.886262365962837,2.041445975660685,1.9309751974635636,2.041445975660685,2.3189760633005143,2.692905351204258
2018-06-14,1.8644639028640442,2.0181442856579745,1.9083842264702717,2.0181442856579745,2.2817360279180066,2.6474958096782943
2018-06-15,1.8703391611846476,2.0104481494710154,1.9117806581114067,2.0104481494710154,2.272263852213692,2.6317706251335604
2018-06-18,1.8014183389853975,1.9609365134067593,1.8458363557900166,1.9609365134067593,2.211453433267288,2.549267314343026
2018-06-19,1.7635486529142872,1.9304886049501215,1.809334892421828,1.9304886049501215,2.1753255993395113,2.4896440822889656
2018-06-20,1.8041947488700099,1.970959089479336,1.850212867356103,1.970959089479336,2.2305040784131887,2.56178548812581
2018-06-21,1.772920306778905,1.9388580194053715,1.8188101000466,1.9388580194053715,2.196985818606573,2.528274834148304
2018-06-22,1.8069810468990428,1.9615027007827588,1.8509642933075459,1.9615027007827588,2.2260625487577075,2.566791336319799
2018-06-25,1.8338906579455212,1.9800601180611186,1.8769884837816546,1.9800601180611186,2.2450262261315674,2.593419072165529
2018-06-26,1.8187047279253217,1.9658994185630665,1.8621675738838919,1.9658994185630665,2.2323225550376575,2.5800142252567992
2018-06-27,1.7938677090148802,1.9558044797359189,1.8398184649527147,1.9558044797359189,2.2150120240022444,2.5509678738170467
2018-06-28,1.7754396442287232,1.9436705095858027,1.8239528626099863,1.9436705095858027,2.223698310037092,2.583048547956587
2018-06-29,1.761524056265109,1.9246741218776335,1.8096418542143058,1.9246741218776335,2.2082383572965147,2.570063584275325
2018-07-02,1.7338198648029564,1.890183932621221,1.7809455189490726,1.890183932621221,2.1922044534990595,2.566220093743094
2018-07-03,1.643306815465637,1.7960883866130004,1.687903353958082,1.7960883866130004,2.075068257947737,2.404761459429882
2018-07-04,1.6833689383469146,1.8536636436388572,1.7317839715028567,1.8536636436388572,2.1402167551913074,2.4970936656736633
2018-07-05,1.6367905054984244,1.8300795595586308,1.6886938339469573,1.8300795595586308,2.114289925678086,2.48501256617936
2018-07-06,1.6870072023022908,1.8738274591662707,1.7380761193087417,1.8738274591662707,2.1527336281342238,2.5032393373187136
2018-07-09,1.665079017932087,1.8453009458567098,1.7148418150472278,1.8453009458567098,2.114971602388443,2.453210563189911
2018-07-10,1.6551619242599527,1.8333827190940046,1.7038986912211622,1.8333827190940046,2.0931158417792086,2.422488405885406
2018-07-11,1.6169104127067757,1.8026349857088626,1.6671515111907338,1.8026349857088626,2.0664144625378786,2.4047987533300073
2018-07-12,1.6118466992236704,1.791086227819651,1.6611557379322226,1.791086227819651,2.0480246819331867,2.3654740989101235
2018-07-13,1.6618358770976145,1.8440683015474368,1.711436030701967,1.8440683015474368,2.1072448865648767,2.4264339576297846
2018-07-16,1.670185075776133,1.8497100320857505,1.7192691125846518,1.8497100320857505,2.1053821169262363,2.4177021223161996
2018-07-17,1.7007799049170835,1.8886852388282536,1.7515559337943083,1.8886852388282536,2.14202944983345,2.4558525027826774
