config_slot,config_id,seed,episodes,gamma,beta_0,beta_decay,beta_min,vae_latent_dim,vae_lr,vae_beta_kl,vae_batch_size,bootstrap_trajectories,bootstrap_updates,online_aux_updates,vae_replay_capacity,train_profit,train_roi,train_arr,train_sharpe,train_max_drawdown,train_violations,test_profit,test_roi,test_arr,test_sharpe,test_max_drawdown,test_violations,gap_profit,gap_roi,gap_arr,gap_sharpe,q_loss_mean,vae_loss_mean,vae_loss_last,vae_recon_last,vae_kl_last,cost_loss_mean,cost_loss_last,novelty_mean,novelty_std,novelty_max,finite,elapsed_seconds
4,ucb_041,55,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,9887.943130000001,988.7943130000002,30.40526321632482,0.9816106549477992,55.665799910761834,20,-76.90177000000051,-7.690177000000051,-3.95650429211708,-0.2106962591417944,30.85462891996571,2,9964.844900000002,996.4844900000003,34.3617675084419,1.1923069140895937,31.142444988054994,0.2493995643895248,0.4136665165424347,0.41285377740859985,0.01625453308224678,0.050359485842737146,0.00363200344145298,3.7561183634706117,1.056500022982921,7.2864460945129395,True,414.31407441899955
4,ucb_041,56,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,1786.6578199999985,178.66578199999987,12.069545498984159,0.7937763818192065,19.01598066470786,3,61.91561999999931,6.191561999999931,3.077083330304009,0.2035258872036121,5.800955752840423,0,1724.7421999999992,172.47421999999995,8.992462168680149,0.5902504946155944,1.519829306324346,0.20398748588973079,0.18941281735897064,0.18890492618083954,0.01015773881226778,0.05591959897428751,0.011395973153412342,3.672901209556695,1.1555994510696062,7.365022659301758,True,413.52537161500004
4,ucb_041,57,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,4126.526259999999,412.6526259999998,19.928737805329845,0.9046139538573112,31.278650160890898,10,64.18448999999941,6.418448999999941,3.188129523090444,0.1550118612942116,15.390396034327791,2,4062.341769999999,406.2341769999999,16.7406082822394,0.7496020925630996,5.599922068259049,0.2039155900478363,0.2963349223136902,0.2950955927371979,0.024786707013845444,0.04739292541133432,0.004448875784873962,3.8999674020348,1.037607663006774,7.257111549377441,True,413.2618309700001
4,ucb_041,58,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,1467.2701000000002,146.72701,10.562915389640736,0.5845851251476151,27.527616241125365,8,-56.319430000000125,-5.631943000000012,-2.8820520693637275,0.0006041926663389989,46.71555012773882,11,1523.5895300000002,152.358953,13.444967459004463,0.583980932481276,5.424352108540673,0.19075626391789008,0.20245788991451263,0.20183873176574707,0.0123831145465374,0.046816376956372426,0.006809355691075325,4.168728294055712,0.8646727129428089,6.799627304077148,True,412.69139343000006
4,ucb_041,59,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,30.967560000001413,3.0967560000001413,0.3396714560847336,-0.4735046002283123,8.326054826775598,0,-164.1881999999997,-16.41881999999997,-8.65083161242799,-0.49590014102839397,37.07950407554051,2,195.15576000000112,19.515576000000113,8.990503068512723,0.02239554080008166,0.42969606455106846,0.1867792425484493,0.1785113662481308,0.17806114256381989,0.009004611521959305,0.04794640068992458,0.004369865637272596,3.5764941674333803,1.1616497612933359,7.414363384246826,True,411.8381833780004
4,ucb_041,60,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,2225.86502,222.586502,13.908190589263715,0.6595737303403643,55.38582722742319,12,-3.3817300000000614,-0.33817300000000616,-0.170747722959963,0.0821021074660174,44.15334759046623,10,2229.2467500000002,222.924675,14.078938312223677,0.5774716228743468,6.798534740765153,0.18368318420031976,0.18879002332687378,0.18844297528266907,0.006941094994544983,0.04941466031274919,0.008857393637299538,4.047530621018189,0.8773015939603538,6.907254695892334,True,413.27331394299927
4,ucb_041,61,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,874.9548100000002,87.49548100000001,7.23908189547946,0.5531807305206076,14.46291544423261,5,-81.47251000000051,-8.14725100000005,-4.1967147912690965,-0.5270746665662531,17.956210640360297,1,956.4273200000007,95.64273200000007,11.435796686748557,1.0802553970868607,1.0112652744071695,0.18545136739467752,0.19559909403324127,0.19514986872673035,0.008984388783574104,0.04616246259739173,0.005738457664847374,3.3925222419569554,1.1486699405600462,6.940240383148193,True,414.71828734299925
4,ucb_041,62,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,4616.5959699999985,461.65959699999985,21.152348092786745,0.9941924709632128,38.99541227516187,6,84.21163999999908,8.421163999999907,4.1632826631700315,0.23158070822858767,9.658219652226547,1,4532.384329999999,453.23843299999993,16.989065429616716,0.7626117627346252,12.371881986841743,0.1738152379619664,0.1704563945531845,0.16995219886302948,0.01008378341794014,0.047450500444091596,0.011385045945644379,3.795261117349188,1.325558766390638,7.881725788116455,True,415.43258159200013
4,ucb_041,63,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,7896.201420000001,789.6201420000001,27.508582092739363,0.9796704129382308,55.36872520733422,16,-105.29982000000018,-10.529982000000018,-5.4586400591875694,-0.01684753237997147,63.93784909894325,16,8001.501240000001,800.1501240000001,32.96722215192693,0.9965179453182023,21.952067804851648,0.21721481989169944,0.2990477383136749,0.2982293665409088,0.016367169097065926,0.06510113384895798,0.006991676054894924,4.260212409666047,0.9587815140419453,7.572583198547363,True,414.43249689500044
4,ucb_041,64,45,0.95,0.3,0.9,0.01,16,0.0001,0.05,256,5,100,1,50000,7909.206059999999,790.9206059999999,27.52929332915912,0.9727237659928447,48.32798061756433,15,-174.03867000000002,-17.403867,-9.195558050813624,-0.09378522788771239,68.14444077037591,20,8083.2447299999985,808.3244729999999,36.72485137997275,1.0665089938805572,25.231117136095776,0.22949791375933024,0.3439272940158844,0.3433486521244049,0.011572740972042084,0.06450096813255343,0.004609335213899612,4.110368327008151,0.9320231296132612,7.216211795806885,True,415.6850835739988
