model,seed,loss_name,update,loss
Enhanced UCB-VAE,44,Q loss,460,17.596607208251953
Enhanced UCB-VAE,44,Q loss,461,11.795921325683594
Enhanced UCB-VAE,44,Q loss,462,9.8084716796875
Enhanced UCB-VAE,44,Q loss,463,9.762539863586426
Enhanced UCB-VAE,44,Q loss,464,14.98537826538086
Enhanced UCB-VAE,44,Q loss,465,25.36001968383789
Enhanced UCB-VAE,44,Q loss,466,46.82815170288086
Enhanced UCB-VAE,44,Q loss,467,39.071292877197266
Enhanced UCB-VAE,44,Q loss,468,0.24376419186592102
Enhanced UCB-VAE,44,Q loss,469,0.18071454763412476
Enhanced UCB-VAE,44,Q loss,470,1.135896921157837
Enhanced UCB-VAE,44,Q loss,471,2.048603057861328
Enhanced UCB-VAE,44,Q loss,472,2.7450461387634277
Enhanced UCB-VAE,44,Q loss,473,1.998368740081787
Enhanced UCB-VAE,44,Q loss,474,2.8078932762145996
Enhanced UCB-VAE,44,Q loss,475,5.316713333129883
Enhanced UCB-VAE,44,Q loss,476,3.7571449279785156
Enhanced UCB-VAE,44,Q loss,477,8.566287994384766
Enhanced UCB-VAE,44,Q loss,478,17.71145248413086
Enhanced UCB-VAE,44,Q loss,479,11.699543952941895
Enhanced UCB-VAE,44,Q loss,480,9.86807918548584
Enhanced UCB-VAE,44,Q loss,481,9.818300247192383
Enhanced UCB-VAE,44,Q loss,482,15.074464797973633
Enhanced UCB-VAE,44,Q loss,483,25.5085391998291
Enhanced UCB-VAE,44,Q loss,484,47.11181640625
Enhanced UCB-VAE,44,Q loss,485,39.30284118652344
Enhanced UCB-VAE,44,Q loss,486,0.2438037246465683
Enhanced UCB-VAE,44,Q loss,487,0.18076419830322266
Enhanced UCB-VAE,44,Q loss,488,1.135995864868164
Enhanced UCB-VAE,44,Q loss,489,2.0730838775634766
Enhanced UCB-VAE,44,Q loss,490,2.7295141220092773
Enhanced UCB-VAE,44,Q loss,491,1.9984807968139648
Enhanced UCB-VAE,44,Q loss,492,2.8079423904418945
Enhanced UCB-VAE,44,Q loss,493,5.379080772399902
Enhanced UCB-VAE,44,Q loss,494,3.6403768062591553
Enhanced UCB-VAE,44,Q loss,495,8.564805030822754
Enhanced UCB-VAE,44,Q loss,496,17.627288818359375
Enhanced UCB-VAE,44,Q loss,497,11.45609188079834
Enhanced UCB-VAE,44,Q loss,498,9.82413101196289
Enhanced UCB-VAE,44,Q loss,499,9.705259323120117
Enhanced UCB-VAE,44,Q loss,500,14.985594749450684
Enhanced UCB-VAE,44,Q loss,501,25.360036849975586
Enhanced UCB-VAE,44,Q loss,502,46.828407287597656
Enhanced UCB-VAE,44,Q loss,503,37.83372116088867
Enhanced UCB-VAE,44,Q loss,504,0.24384301900863647
Enhanced UCB-VAE,44,Q loss,505,0.1808173954486847
Enhanced UCB-VAE,44,Q loss,506,1.136096477508545
Enhanced UCB-VAE,44,Q loss,507,2.0731148719787598
Enhanced UCB-VAE,44,Q loss,508,2.7526636123657227
Enhanced UCB-VAE,44,Q loss,509,2.0070009231567383
Enhanced UCB-VAE,44,Q loss,510,2.808032512664795
Enhanced UCB-VAE,44,Q loss,511,5.389002799987793
Enhanced UCB-VAE,44,Q loss,512,3.6793839931488037
Enhanced UCB-VAE,44,Q loss,513,8.650979995727539
Enhanced UCB-VAE,44,Q loss,514,17.70915985107422
Enhanced UCB-VAE,44,Q loss,515,11.499135971069336
Enhanced UCB-VAE,44,Q loss,516,9.883634567260742
Enhanced UCB-VAE,44,Q loss,517,9.747220039367676
Enhanced UCB-VAE,44,Q loss,518,15.074613571166992
Enhanced UCB-VAE,44,Q loss,519,25.508525848388672
Enhanced UCB-VAE,44,Q loss,520,47.11186981201172
Enhanced UCB-VAE,44,Q loss,521,38.0648307800293
Enhanced UCB-VAE,44,Q loss,522,0.24387603998184204
Enhanced UCB-VAE,44,Q loss,523,0.1808735877275467
Enhanced UCB-VAE,44,Q loss,524,1.0347707271575928
Enhanced UCB-VAE,44,Q loss,525,2.0730772018432617
Enhanced UCB-VAE,44,Q loss,526,2.729544162750244
Enhanced UCB-VAE,44,Q loss,527,1.9985038042068481
Enhanced UCB-VAE,44,Q loss,528,3.0089924335479736
Enhanced UCB-VAE,44,Q loss,529,5.6404266357421875
Enhanced UCB-VAE,44,Q loss,530,3.874317169189453
Enhanced UCB-VAE,44,Q loss,531,8.824902534484863
Enhanced UCB-VAE,44,Q loss,532,18.217634201049805
Enhanced UCB-VAE,44,Q loss,533,11.92622184753418
Enhanced UCB-VAE,44,Q loss,534,10.062002182006836
Enhanced UCB-VAE,44,Q loss,535,9.975516319274902
Enhanced UCB-VAE,44,Q loss,536,15.341514587402344
Enhanced UCB-VAE,44,Q loss,537,25.953922271728516
Enhanced UCB-VAE,44,Q loss,538,47.78196716308594
Enhanced UCB-VAE,44,Q loss,539,39.997310638427734
Enhanced UCB-VAE,44,Q loss,540,0.24390769004821777
Enhanced UCB-VAE,44,Q loss,541,0.18092691898345947
Enhanced UCB-VAE,44,Q loss,542,1.0348753929138184
Enhanced UCB-VAE,44,Q loss,543,2.073073387145996
Enhanced UCB-VAE,44,Q loss,544,2.7526724338531494
Enhanced UCB-VAE,44,Q loss,545,2.036191940307617
Enhanced UCB-VAE,44,Q loss,546,3.0494065284729004
Enhanced UCB-VAE,44,Q loss,547,5.961867332458496
Enhanced UCB-VAE,44,Q loss,548,3.8916501998901367
Enhanced UCB-VAE,44,Q loss,549,7.94146728515625
Enhanced UCB-VAE,44,Q loss,550,17.39879608154297
Enhanced UCB-VAE,44,Q loss,551,12.050222396850586
Enhanced UCB-VAE,44,Q loss,552,9.647714614868164
Enhanced UCB-VAE,44,Q loss,553,9.587976455688477
Enhanced UCB-VAE,44,Q loss,554,14.718939781188965
Enhanced UCB-VAE,44,Q loss,555,24.91447639465332
Enhanced UCB-VAE,44,Q loss,556,45.977874755859375
Enhanced UCB-VAE,44,Q loss,557,38.341087341308594
Enhanced UCB-VAE,44,Q loss,558,0.2172207087278366
Enhanced UCB-VAE,44,Q loss,559,0.16086530685424805
Enhanced UCB-VAE,44,Q loss,560,1.106186032295227
Enhanced UCB-VAE,44,Q loss,561,2.076404571533203
Enhanced UCB-VAE,44,Q loss,562,2.8426356315612793
Enhanced UCB-VAE,44,Q loss,563,2.0811119079589844
Enhanced UCB-VAE,44,Q loss,564,3.020343780517578
Enhanced UCB-VAE,44,Q loss,565,5.924201965332031
Enhanced UCB-VAE,44,Q loss,566,4.094703674316406
Enhanced UCB-VAE,44,Q loss,567,9.195927619934082
Enhanced UCB-VAE,44,Q loss,568,19.032352447509766
Enhanced UCB-VAE,44,Q loss,569,12.182245254516602
Enhanced UCB-VAE,44,Q loss,570,10.299962997436523
Enhanced UCB-VAE,44,Q loss,571,10.211612701416016
Enhanced UCB-VAE,44,Q loss,572,15.697534561157227
Enhanced UCB-VAE,44,Q loss,573,26.547927856445312
Enhanced UCB-VAE,44,Q loss,574,49.41461944580078
Enhanced UCB-VAE,44,Q loss,575,40.91842269897461
Enhanced UCB-VAE,44,Q loss,576,0.21725478768348694
Enhanced UCB-VAE,44,Q loss,577,0.1609199196100235
Enhanced UCB-VAE,44,Q loss,578,1.1063103675842285
Enhanced UCB-VAE,44,Q loss,579,2.0764362812042236
Enhanced UCB-VAE,44,Q loss,580,2.8427176475524902
Enhanced UCB-VAE,44,Q loss,581,2.0811896324157715
Enhanced UCB-VAE,44,Q loss,582,3.020437479019165
Enhanced UCB-VAE,44,Q loss,583,5.865262031555176
Enhanced UCB-VAE,44,Q loss,584,3.9836103916168213
Enhanced UCB-VAE,44,Q loss,585,9.174112319946289
Enhanced UCB-VAE,44,Q loss,586,19.032489776611328
Enhanced UCB-VAE,44,Q loss,587,12.152984619140625
Enhanced UCB-VAE,44,Q loss,588,10.259623527526855
Enhanced UCB-VAE,44,Q loss,589,10.239899635314941
Enhanced UCB-VAE,44,Q loss,590,15.697709083557129
Enhanced UCB-VAE,44,Q loss,591,26.547958374023438
Enhanced UCB-VAE,44,Q loss,592,49.414676666259766
Enhanced UCB-VAE,44,Q loss,593,40.91847610473633
Enhanced UCB-VAE,44,Q loss,594,0.21728937327861786
Enhanced UCB-VAE,44,Q loss,595,0.16097593307495117
Enhanced UCB-VAE,44,Q loss,596,1.1064331531524658
Enhanced UCB-VAE,44,Q loss,597,2.07650089263916
Enhanced UCB-VAE,44,Q loss,598,2.8428258895874023
Enhanced UCB-VAE,44,Q loss,599,2.081299304962158
Enhanced UCB-VAE,44,Q loss,600,3.0205185413360596
Enhanced UCB-VAE,44,Q loss,601,5.86545467376709
Enhanced UCB-VAE,44,Q loss,602,3.9837183952331543
Enhanced UCB-VAE,44,Q loss,603,9.10502815246582
Enhanced UCB-VAE,44,Q loss,604,18.96173667907715
Enhanced UCB-VAE,44,Q loss,605,12.153026580810547
Enhanced UCB-VAE,44,Q loss,606,10.240839958190918
Enhanced UCB-VAE,44,Q loss,607,10.170083999633789
Enhanced UCB-VAE,44,Q loss,608,15.608878135681152
Enhanced UCB-VAE,44,Q loss,609,26.39948272705078
Enhanced UCB-VAE,44,Q loss,610,48.63296890258789
Enhanced UCB-VAE,44,Q loss,611,40.69215393066406
Enhanced UCB-VAE,44,Q loss,612,0.21732251346111298
Enhanced UCB-VAE,44,Q loss,613,0.16102945804595947
Enhanced UCB-VAE,44,Q loss,614,1.1065490245819092
Enhanced UCB-VAE,44,Q loss,615,2.023930072784424
Enhanced UCB-VAE,44,Q loss,616,2.7365331649780273
Enhanced UCB-VAE,44,Q loss,617,1.9870669841766357
Enhanced UCB-VAE,44,Q loss,618,3.0497751235961914
Enhanced UCB-VAE,44,Q loss,619,5.8477888107299805
Enhanced UCB-VAE,44,Q loss,620,3.8747386932373047
Enhanced UCB-VAE,44,Q loss,621,9.258858680725098
Enhanced UCB-VAE,44,Q loss,622,19.103729248046875
Enhanced UCB-VAE,44,Q loss,623,11.90705680847168
Enhanced UCB-VAE,44,Q loss,624,10.359855651855469
Enhanced UCB-VAE,44,Q loss,625,10.288145065307617
Enhanced UCB-VAE,44,Q loss,626,15.786998748779297
Enhanced UCB-VAE,44,Q loss,627,26.6965389251709
Enhanced UCB-VAE,44,Q loss,628,49.200111389160156
Enhanced UCB-VAE,44,Q loss,629,41.15519714355469
Enhanced UCB-VAE,44,Q loss,630,0.21735182404518127
Enhanced UCB-VAE,44,Q loss,631,0.1610775589942932
Enhanced UCB-VAE,44,Q loss,632,1.1066482067108154
Enhanced UCB-VAE,44,Q loss,633,2.0239672660827637
Enhanced UCB-VAE,44,Q loss,634,2.736630916595459
Enhanced UCB-VAE,44,Q loss,635,1.9871399402618408
Enhanced UCB-VAE,44,Q loss,636,2.9522128105163574
Enhanced UCB-VAE,44,Q loss,637,5.937405586242676
Enhanced UCB-VAE,44,Q loss,638,4.149926662445068
Enhanced UCB-VAE,44,Q loss,639,9.681859970092773
Enhanced UCB-VAE,44,Q loss,640,19.52121925354004
Enhanced UCB-VAE,44,Q loss,641,12.100010871887207
Enhanced UCB-VAE,44,Q loss,642,10.47889232635498
Enhanced UCB-VAE,44,Q loss,643,10.406134605407715
Enhanced UCB-VAE,44,Q loss,644,15.964967727661133
Enhanced UCB-VAE,44,Q loss,645,26.993555068969727
Enhanced UCB-VAE,44,Q loss,646,49.767234802246094
Enhanced UCB-VAE,44,Q loss,647,41.61824035644531
Enhanced UCB-VAE,44,Q loss,648,0.21737989783287048
Enhanced UCB-VAE,44,Q loss,649,0.16112267971038818
Enhanced UCB-VAE,44,Q loss,650,1.1067427396774292
Enhanced UCB-VAE,44,Q loss,651,2.0239944458007812
Enhanced UCB-VAE,44,Q loss,652,2.7367067337036133
Enhanced UCB-VAE,44,Q loss,653,1.9872002601623535
Enhanced UCB-VAE,44,Q loss,654,2.952284574508667
Enhanced UCB-VAE,44,Q loss,655,5.937533378601074
Enhanced UCB-VAE,44,Q loss,656,4.171234607696533
Enhanced UCB-VAE,44,Q loss,657,9.575474739074707
Enhanced UCB-VAE,44,Q loss,658,19.450775146484375
Enhanced UCB-VAE,44,Q loss,659,12.047006607055664
Enhanced UCB-VAE,44,Q loss,660,10.479011535644531
Enhanced UCB-VAE,44,Q loss,661,10.406305313110352
Enhanced UCB-VAE,44,Q loss,662,15.965124130249023
Enhanced UCB-VAE,44,Q loss,663,26.993558883666992
Enhanced UCB-VAE,44,Q loss,664,49.76731872558594
Enhanced UCB-VAE,44,Q loss,665,41.61834716796875
Enhanced UCB-VAE,44,Q loss,666,0.21740764379501343
Enhanced UCB-VAE,44,Q loss,667,0.1611669957637787
Enhanced UCB-VAE,44,Q loss,668,1.1068377494812012
Enhanced UCB-VAE,44,Q loss,669,2.024016857147217
Enhanced UCB-VAE,44,Q loss,670,2.7367663383483887
Enhanced UCB-VAE,44,Q loss,671,1.9872510433197021
Enhanced UCB-VAE,44,Q loss,672,2.9523520469665527
Enhanced UCB-VAE,44,Q loss,673,5.937646389007568
Enhanced UCB-VAE,44,Q loss,674,4.171320915222168
Enhanced UCB-VAE,44,Q loss,675,9.76800537109375
Enhanced UCB-VAE,44,Q loss,676,19.2547607421875
Enhanced UCB-VAE,44,Q loss,677,11.623324394226074
Enhanced UCB-VAE,44,Q loss,678,10.59794807434082
Enhanced UCB-VAE,44,Q loss,679,10.507229804992676
Enhanced UCB-VAE,44,Q loss,680,16.143198013305664
Enhanced UCB-VAE,44,Q loss,681,27.290618896484375
Enhanced UCB-VAE,44,Q loss,682,50.334449768066406
Enhanced UCB-VAE,44,Q loss,683,42.081390380859375
Enhanced UCB-VAE,44,Q loss,684,0.2174367755651474
Enhanced UCB-VAE,44,Q loss,685,0.16121453046798706
Enhanced UCB-VAE,44,Q loss,686,1.1069414615631104
Enhanced UCB-VAE,44,Q loss,687,2.0240283012390137
Enhanced UCB-VAE,44,Q loss,688,2.736826181411743
Enhanced UCB-VAE,44,Q loss,689,1.997851014137268
Enhanced UCB-VAE,44,Q loss,690,3.07922101020813
Enhanced UCB-VAE,44,Q loss,691,6.0820417404174805
Enhanced UCB-VAE,44,Q loss,692,4.210382461547852
Enhanced UCB-VAE,44,Q loss,693,9.854349136352539
Enhanced UCB-VAE,44,Q loss,694,19.37908935546875
Enhanced UCB-VAE,44,Q loss,695,11.710152626037598
Enhanced UCB-VAE,44,Q loss,696,10.65749740600586
Enhanced UCB-VAE,44,Q loss,697,10.583345413208008
Enhanced UCB-VAE,44,Q loss,698,16.23224639892578
Enhanced UCB-VAE,44,Q loss,699,27.439125061035156
Enhanced UCB-VAE,44,Q loss,700,50.618080139160156
Enhanced UCB-VAE,44,Q loss,701,42.31296157836914
Enhanced UCB-VAE,44,Q loss,702,0.21746531128883362
Enhanced UCB-VAE,44,Q loss,703,0.16126103699207306
Enhanced UCB-VAE,44,Q loss,704,1.107040286064148
Enhanced UCB-VAE,44,Q loss,705,2.024052619934082
Enhanced UCB-VAE,44,Q loss,706,2.7368991374969482
Enhanced UCB-VAE,44,Q loss,707,1.9731929302215576
Enhanced UCB-VAE,44,Q loss,708,2.952510356903076
Enhanced UCB-VAE,44,Q loss,709,5.937856197357178
Enhanced UCB-VAE,44,Q loss,710,4.173339366912842
Enhanced UCB-VAE,44,Q loss,711,9.768111228942871
Enhanced UCB-VAE,44,Q loss,712,19.30020523071289
Enhanced UCB-VAE,44,Q loss,713,11.623394966125488
Enhanced UCB-VAE,44,Q loss,714,10.598169326782227
Enhanced UCB-VAE,44,Q loss,715,10.532569885253906
Enhanced UCB-VAE,44,Q loss,716,16.143434524536133
Enhanced UCB-VAE,44,Q loss,717,27.290658950805664
Enhanced UCB-VAE,44,Q loss,718,50.34007263183594
Enhanced UCB-VAE,44,Q loss,719,40.843658447265625
Enhanced UCB-VAE,44,Q loss,720,0.21749353408813477
Enhanced UCB-VAE,44,Q loss,721,0.16130678355693817
Enhanced UCB-VAE,44,Q loss,722,1.005889654159546
Enhanced UCB-VAE,44,Q loss,723,2.0240252017974854
Enhanced UCB-VAE,44,Q loss,724,2.9303903579711914
Enhanced UCB-VAE,44,Q loss,725,2.207332134246826
Enhanced UCB-VAE,44,Q loss,726,3.038220167160034
Enhanced UCB-VAE,44,Q loss,727,6.051336288452148
Enhanced UCB-VAE,44,Q loss,728,4.2295823097229
Enhanced UCB-VAE,44,Q loss,729,9.85447883605957
Enhanced UCB-VAE,44,Q loss,730,19.529617309570312
Enhanced UCB-VAE,44,Q loss,731,12.251352310180664
Enhanced UCB-VAE,44,Q loss,732,10.598206520080566
Enhanced UCB-VAE,44,Q loss,733,10.532583236694336
Enhanced UCB-VAE,44,Q loss,734,16.143339157104492
Enhanced UCB-VAE,44,Q loss,735,27.290590286254883
Enhanced UCB-VAE,44,Q loss,736,50.339988708496094
Enhanced UCB-VAE,44,Q loss,737,40.84333038330078
Enhanced UCB-VAE,44,Q loss,738,0.21751683950424194
Enhanced UCB-VAE,44,Q loss,739,0.16135232150554657
Enhanced UCB-VAE,44,Q loss,740,1.0060052871704102
Enhanced UCB-VAE,44,Q loss,741,2.079202651977539
Enhanced UCB-VAE,44,Q loss,742,2.9645276069641113
Enhanced UCB-VAE,44,Q loss,743,2.198566436767578
Enhanced UCB-VAE,44,Q loss,744,3.038257598876953
Enhanced UCB-VAE,44,Q loss,745,6.051236152648926
Enhanced UCB-VAE,44,Q loss,746,4.434276580810547
Enhanced UCB-VAE,44,Q loss,747,10.11420726776123
Enhanced UCB-VAE,44,Q loss,748,19.784526824951172
Enhanced UCB-VAE,44,Q loss,749,12.326984405517578
Enhanced UCB-VAE,44,Q loss,750,10.700478553771973
Enhanced UCB-VAE,44,Q loss,751,10.648154258728027
Enhanced UCB-VAE,44,Q loss,752,16.32125473022461
Enhanced UCB-VAE,44,Q loss,753,27.587566375732422
Enhanced UCB-VAE,44,Q loss,754,50.906978607177734
Enhanced UCB-VAE,44,Q loss,755,42.54459762573242
Enhanced UCB-VAE,44,Q loss,756,0.21753773093223572
Enhanced UCB-VAE,44,Q loss,757,0.1517433226108551
Enhanced UCB-VAE,44,Q loss,758,0.946681022644043
Enhanced UCB-VAE,44,Q loss,759,2.0565381050109863
Enhanced UCB-VAE,44,Q loss,760,2.998166799545288
Enhanced UCB-VAE,44,Q loss,761,2.194766044616699
Enhanced UCB-VAE,44,Q loss,762,3.1359543800354004
Enhanced UCB-VAE,44,Q loss,763,6.175628185272217
Enhanced UCB-VAE,44,Q loss,764,4.719395637512207
Enhanced UCB-VAE,44,Q loss,765,14.396957397460938
Enhanced UCB-VAE,44,Q loss,766,23.61229133605957
Enhanced UCB-VAE,44,Q loss,767,12.848219871520996
Enhanced UCB-VAE,44,Q loss,768,12.003421783447266
Enhanced UCB-VAE,44,Q loss,769,11.786535263061523
Enhanced UCB-VAE,44,Q loss,770,18.27843475341797
Enhanced UCB-VAE,44,Q loss,771,30.855247497558594
Enhanced UCB-VAE,44,Q loss,772,55.99323272705078
Enhanced UCB-VAE,44,Q loss,773,44.823097229003906
Enhanced UCB-VAE,44,Q loss,774,0.21755990386009216
Enhanced UCB-VAE,44,Q loss,775,0.15178140997886658
Enhanced UCB-VAE,44,Q loss,776,1.04763662815094
Enhanced UCB-VAE,44,Q loss,777,2.0565850734710693
Enhanced UCB-VAE,44,Q loss,778,3.0287952423095703
Enhanced UCB-VAE,44,Q loss,779,2.263718366622925
Enhanced UCB-VAE,44,Q loss,780,3.1944518089294434
Enhanced UCB-VAE,44,Q loss,781,6.248074531555176
Enhanced UCB-VAE,44,Q loss,782,4.754583835601807
Enhanced UCB-VAE,44,Q loss,783,12.765457153320312
Enhanced UCB-VAE,44,Q loss,784,22.27015495300293
Enhanced UCB-VAE,44,Q loss,785,13.200967788696289
Enhanced UCB-VAE,44,Q loss,786,11.552791595458984
Enhanced UCB-VAE,44,Q loss,787,11.454466819763184
Enhanced UCB-VAE,44,Q loss,788,17.56696891784668
Enhanced UCB-VAE,44,Q loss,789,29.667064666748047
Enhanced UCB-VAE,44,Q loss,790,54.33936309814453
Enhanced UCB-VAE,44,Q loss,791,45.17948532104492
Enhanced UCB-VAE,44,Q loss,792,0.21757933497428894
Enhanced UCB-VAE,44,Q loss,793,0.16146759688854218
Enhanced UCB-VAE,44,Q loss,794,1.0446887016296387
Enhanced UCB-VAE,44,Q loss,795,2.0848727226257324
Enhanced UCB-VAE,44,Q loss,796,3.0563671588897705
Enhanced UCB-VAE,44,Q loss,797,2.288573980331421
Enhanced UCB-VAE,44,Q loss,798,3.2237367630004883
Enhanced UCB-VAE,44,Q loss,799,6.270939350128174
Enhanced UCB-VAE,44,Q loss,800,4.610551834106445
Enhanced UCB-VAE,44,Q loss,801,12.3767671585083
Enhanced UCB-VAE,44,Q loss,802,21.725753784179688
Enhanced UCB-VAE,44,Q loss,803,13.071475982666016
Enhanced UCB-VAE,44,Q loss,804,11.434062957763672
Enhanced UCB-VAE,44,Q loss,805,11.362298965454102
Enhanced UCB-VAE,44,Q loss,806,17.38913345336914
Enhanced UCB-VAE,44,Q loss,807,29.370052337646484
Enhanced UCB-VAE,44,Q loss,808,54.63862609863281
Enhanced UCB-VAE,44,Q loss,809,45.322166442871094
Enhanced UCB-VAE,44,VAE loss,0,0.20483247935771942
Enhanced UCB-VAE,44,VAE loss,1,0.19950111210346222
Enhanced UCB-VAE,44,VAE loss,2,0.19154340028762817
Enhanced UCB-VAE,44,VAE loss,3,0.18885238468647003
Enhanced UCB-VAE,44,VAE loss,4,0.1906394362449646
Enhanced UCB-VAE,44,VAE loss,5,0.19490781426429749
Enhanced UCB-VAE,44,VAE loss,6,0.1983528733253479
Enhanced UCB-VAE,44,VAE loss,7,0.1917356699705124
Enhanced UCB-VAE,44,VAE loss,8,0.18725980818271637
Enhanced UCB-VAE,44,VAE loss,9,0.1736375093460083
Enhanced UCB-VAE,44,VAE loss,10,0.1858338564634323
Enhanced UCB-VAE,44,VAE loss,11,0.18473131954669952
Enhanced UCB-VAE,44,VAE loss,12,0.18907703459262848
Enhanced UCB-VAE,44,VAE loss,13,0.19089899957180023
Enhanced UCB-VAE,44,VAE loss,14,0.18427442014217377
Enhanced UCB-VAE,44,VAE loss,15,0.18205437064170837
Enhanced UCB-VAE,44,VAE loss,16,0.17245367169380188
Enhanced UCB-VAE,44,VAE loss,17,0.18712157011032104
Enhanced UCB-VAE,44,VAE loss,18,0.16041268408298492
Enhanced UCB-VAE,44,VAE loss,19,0.17381945252418518
Enhanced UCB-VAE,44,VAE loss,20,0.17757101356983185
Enhanced UCB-VAE,44,VAE loss,21,0.16776789724826813
Enhanced UCB-VAE,44,VAE loss,22,0.1861727237701416
Enhanced UCB-VAE,44,VAE loss,23,0.1897743046283722
Enhanced UCB-VAE,44,VAE loss,24,0.182902991771698
Enhanced UCB-VAE,44,VAE loss,25,0.16600988805294037
Enhanced UCB-VAE,44,VAE loss,26,0.17130044102668762
Enhanced UCB-VAE,44,VAE loss,27,0.18861067295074463
Enhanced UCB-VAE,44,VAE loss,28,0.1743861436843872
Enhanced UCB-VAE,44,VAE loss,29,0.16359196603298187
Enhanced UCB-VAE,44,VAE loss,30,0.17354632914066315
Enhanced UCB-VAE,44,VAE loss,31,0.16281531751155853
Enhanced UCB-VAE,44,VAE loss,32,0.1831972897052765
Enhanced UCB-VAE,44,VAE loss,33,0.17823414504528046
Enhanced UCB-VAE,44,VAE loss,34,0.16843946278095245
Enhanced UCB-VAE,44,VAE loss,35,0.17202293872833252
Enhanced UCB-VAE,44,VAE loss,36,0.1631821095943451
Enhanced UCB-VAE,44,VAE loss,37,0.16315774619579315
Enhanced UCB-VAE,44,VAE loss,38,0.1679307073354721
Enhanced UCB-VAE,44,VAE loss,39,0.1725057065486908
Enhanced UCB-VAE,44,VAE loss,40,0.1598469316959381
Enhanced UCB-VAE,44,VAE loss,41,0.15717452764511108
Enhanced UCB-VAE,44,VAE loss,42,0.17138327658176422
Enhanced UCB-VAE,44,VAE loss,43,0.17324663698673248
Enhanced UCB-VAE,44,VAE loss,44,0.15491677820682526
Enhanced UCB-VAE,44,VAE loss,45,0.17169180512428284
Enhanced UCB-VAE,44,VAE loss,46,0.16012170910835266
Enhanced UCB-VAE,44,VAE loss,47,0.16217537224292755
Enhanced UCB-VAE,44,VAE loss,48,0.1647762507200241
Enhanced UCB-VAE,44,VAE loss,49,0.1576373428106308
Enhanced UCB-VAE,44,VAE loss,50,0.14613184332847595
Enhanced UCB-VAE,44,VAE loss,51,0.16793863475322723
Enhanced UCB-VAE,44,VAE loss,52,0.15984287858009338
Enhanced UCB-VAE,44,VAE loss,53,0.16019754111766815
Enhanced UCB-VAE,44,VAE loss,54,0.15186993777751923
Enhanced UCB-VAE,44,VAE loss,55,0.1471027433872223
Enhanced UCB-VAE,44,VAE loss,56,0.1425667256116867
Enhanced UCB-VAE,44,VAE loss,57,0.14855489134788513
Enhanced UCB-VAE,44,VAE loss,58,0.1513379067182541
Enhanced UCB-VAE,44,VAE loss,59,0.14810508489608765
Enhanced UCB-VAE,44,VAE loss,60,0.1337873786687851
Enhanced UCB-VAE,44,VAE loss,61,0.1417761743068695
Enhanced UCB-VAE,44,VAE loss,62,0.1335795521736145
Enhanced UCB-VAE,44,VAE loss,63,0.13668206334114075
Enhanced UCB-VAE,44,VAE loss,64,0.1464875340461731
Enhanced UCB-VAE,44,VAE loss,65,0.16060711443424225
Enhanced UCB-VAE,44,VAE loss,66,0.1293560266494751
Enhanced UCB-VAE,44,VAE loss,67,0.12659357488155365
Enhanced UCB-VAE,44,VAE loss,68,0.12737928330898285
Enhanced UCB-VAE,44,VAE loss,69,0.11413667351007462
Enhanced UCB-VAE,44,VAE loss,70,0.12382425367832184
Enhanced UCB-VAE,44,VAE loss,71,0.12533649802207947
Enhanced UCB-VAE,44,VAE loss,72,0.12419185042381287
Enhanced UCB-VAE,44,VAE loss,73,0.1177447959780693
Enhanced UCB-VAE,44,VAE loss,74,0.12080541253089905
Enhanced UCB-VAE,44,VAE loss,75,0.11736299097537994
Enhanced UCB-VAE,44,VAE loss,76,0.12225110828876495
Enhanced UCB-VAE,44,VAE loss,77,0.11777142435312271
Enhanced UCB-VAE,44,VAE loss,78,0.1225481927394867
Enhanced UCB-VAE,44,VAE loss,79,0.1085488423705101
Enhanced UCB-VAE,44,VAE loss,80,0.11818748712539673
Enhanced UCB-VAE,44,VAE loss,81,0.11133880168199539
Enhanced UCB-VAE,44,VAE loss,82,0.12366481125354767
Enhanced UCB-VAE,44,VAE loss,83,0.11432543396949768
Enhanced UCB-VAE,44,VAE loss,84,0.11113732308149338
Enhanced UCB-VAE,44,VAE loss,85,0.12186511605978012
Enhanced UCB-VAE,44,VAE loss,86,0.12000853568315506
Enhanced UCB-VAE,44,VAE loss,87,0.11151264607906342
Enhanced UCB-VAE,44,VAE loss,88,0.11156630516052246
Enhanced UCB-VAE,44,VAE loss,89,0.09570969641208649
Enhanced UCB-VAE,44,VAE loss,90,0.10526508837938309
Enhanced UCB-VAE,44,VAE loss,91,0.10165782272815704
Enhanced UCB-VAE,44,VAE loss,92,0.10192110389471054
Enhanced UCB-VAE,44,VAE loss,93,0.10703088343143463
Enhanced UCB-VAE,44,VAE loss,94,0.10237078368663788
Enhanced UCB-VAE,44,VAE loss,95,0.103412926197052
Enhanced UCB-VAE,44,VAE loss,96,0.10448447614908218
Enhanced UCB-VAE,44,VAE loss,97,0.09475056827068329
Enhanced UCB-VAE,44,VAE loss,98,0.09589870274066925
Enhanced UCB-VAE,44,VAE loss,99,0.10150095820426941
Enhanced UCB-VAE,44,VAE loss,100,0.0857178196310997
Enhanced UCB-VAE,44,VAE loss,101,0.10245402157306671
Enhanced UCB-VAE,44,VAE loss,102,0.09648256748914719
Enhanced UCB-VAE,44,VAE loss,103,0.09712862223386765
Enhanced UCB-VAE,44,VAE loss,104,0.09209563583135605
